"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.703393351800555,0.703393351800555,0.689127423822715,0.697957063711911,0.701592797783934
0.699515235457064,0.699515235457064,0.690443213296399,0.66308864265928,0.678704986149584
0.676350415512466,0.676350415512466,0.680124653739613,0.653427977839335,0.666932132963989
0.66461218836565,0.66461218836565,0.662326869806095,0.651731301939059,0.665512465373961
0.721156509695291,0.721156509695291,0.730713296398892,0.674861495844876,0.700415512465374
0.693317174515235,0.693317174515235,0.691724376731303,0.659418282548477,0.680090027700831
0.700692520775624,0.700692520775624,0.691101108033242,0.67409972299169,0.684141274238228
0.696295013850416,0.696295013850416,0.693351800554017,0.677216066481994,0.691170360110802
0.679951523545707,0.679951523545707,0.68123268698061,0.64878808864266,0.656198060941831
0.690858725761773,0.690858725761773,0.686391966759004,0.677839335180055,0.683102493074792
0.706648199445983,0.706648199445983,0.711149584487535,0.67558864265928,0.698718836565097
0.664196675900277,0.664196675900277,0.67139889196676,0.649584487534625,0.664058171745152
0.704847645429363,0.704847645429363,0.702285318559557,0.692901662049862,0.706682825484764
0.684141274238228,0.684141274238228,0.675692520775624,0.673649584487535,0.683102493074793
0.682825484764543,0.682825484764543,0.694771468144047,0.633414127423823,0.692209141274238
0.685734072022161,0.685734072022161,0.687015235457065,0.669390581717452,0.678704986149585
0.687430747922437,0.687430747922437,0.66187673130194,0.673407202216067,0.683518005540165
0.700727146814403,0.700727146814403,0.693386426592798,0.686322714681441,0.703254847645429
0.687880886426593,0.687880886426593,0.671606648199447,0.659418282548476,0.676765927977838
0.661184210526316,0.661184210526316,0.679639889196676,0.634937673130194,0.643836565096953
0.687742382271468,0.687742382271468,0.686772853185595,0.672472299168975,0.672714681440444
0.707548476454294,0.707548476454294,0.703393351800555,0.695048476454293,0.708725761772854
0.681094182825487,0.681094182825487,0.701662049861495,0.67084487534626,0.676592797783934
0.67766620498615,0.67766620498615,0.686980609418283,0.661253462603878,0.68240997229917
0.701004155124654,0.701004155124654,0.678566481994462,0.671952908587257,0.686634349030472
0.698614958448754,0.698614958448754,0.672680055401662,0.660595567867036,0.676696675900278
0.700450138504155,0.700450138504155,0.692520775623269,0.688608033240998,0.687257617728531
0.690131578947369,0.690131578947369,0.6875,0.66814404432133,0.67617728531856
0.669148199445984,0.669148199445984,0.661322714681441,0.624826869806095,0.665512465373961
0.69757617728532,0.69757617728532,0.697368421052631,0.678116343490305,0.692832409972299
0.706059556786703,0.706059556786703,0.696675900277009,0.697195290858726,0.698857340720221
0.660318559556787,0.660318559556787,0.679085872576177,0.64549861495845,0.674826869806095
0.694875346260388,0.694875346260388,0.690997229916896,0.684833795013851,0.695221606648199
0.647368421052632,0.647368421052632,0.670152354570637,0.672680055401663,0.669494459833795
0.686426592797784,0.686426592797784,0.647368421052632,0.657617728531856,0.666585872576177
0.692693905817173,0.692693905817173,0.678289473684212,0.68632271468144,0.702146814404433
0.686772853185596,0.686772853185596,0.687915512465373,0.674065096952909,0.686080332409972
0.696987534626039,0.696987534626039,0.68213296398892,0.690235457063712,0.689439058171746
0.683102493074793,0.683102493074793,0.669736842105263,0.678393351800554,0.688711911357341
0.634349030470915,0.634349030470915,0.640443213296399,0.585076177285318,0.61222299168975
0.662915512465374,0.662915512465374,0.648961218836566,0.662015235457064,0.673026315789474
0.678220221606649,0.678220221606649,0.687049861495845,0.664162049861495,0.665512465373962
0.687153739612189,0.687153739612189,0.679882271468144,0.665927977839336,0.672680055401663
0.649445983379502,0.649445983379502,0.651558171745153,0.625865650969529,0.674445983379501
0.645394736842105,0.645394736842105,0.674168975069252,0.611530470914127,0.657617728531855
0.707929362880886,0.707929362880886,0.707098337950138,0.672160664819943,0.702562326869806
0.690373961218837,0.690373961218837,0.680955678670361,0.675969529085874,0.687984764542936
0.669944598337951,0.669944598337951,0.673891966759002,0.650588642659281,0.675450138504155
0.698337950138504,0.698337950138504,0.666170360110804,0.688850415512466,0.696606648199447
0.668282548476454,0.668282548476454,0.658344875346261,0.669459833795014,0.67621191135734
0.651662049861496,0.651662049861496,0.632098337950138,0.660941828254848,0.671641274238228
0.66038781163435,0.66038781163435,0.675761772853186,0.644009695290859,0.661184210526316
0.682306094182827,0.682306094182827,0.681855955678671,0.657790858725762,0.670567867036012
0.686599722991689,0.686599722991689,0.69047783933518,0.636772853185595,0.684660664819945
0.682202216066481,0.682202216066481,0.651108033240997,0.653774238227147,0.667970914127423
0.646572022160665,0.646572022160665,0.582790858725761,0.61873268698061,0.653808864265928
0.674549861495846,0.674549861495846,0.681890581717451,0.641966759002771,0.666620498614958
0.698268698060943,0.698268698060943,0.697576177285319,0.672714681440443,0.684937673130194
0.67264542936288,0.67264542936288,0.671814404432133,0.649930747922437,0.675069252077563
0.677354570637119,0.677354570637119,0.686495844875347,0.658240997229918,0.671052631578947
0.699861495844876,0.699861495844876,0.704570637119113,0.648476454293628,0.679085872576177
0.682721606648201,0.682721606648201,0.688988919667591,0.641481994459834,0.660560941828255
0.649722991689751,0.649722991689751,0.651869806094182,0.615373961218836,0.65145429362881
0.699203601108033,0.699203601108033,0.683171745152355,0.688019390581719,0.702250692520775
0.673926592797784,0.673926592797784,0.676523545706371,0.66367728531856,0.677908587257619
0.662015235457064,0.662015235457064,0.663642659279779,0.615062326869805,0.668317174515237
0.669355955678671,0.669355955678671,0.679224376731303,0.658275623268698,0.659175900277007
0.688573407202216,0.688573407202216,0.692278393351801,0.654674515235457,0.689196675900277
0.65862188365651,0.65862188365651,0.665443213296398,0.682444598337949,0.673926592797785
0.695567867036011,0.695567867036011,0.668074792243767,0.676246537396122,0.670879501385042
0.626004155124654,0.626004155124654,0.658864265927978,0.592278393351801,0.644078947368422
0.684037396121884,0.684037396121884,0.692278393351802,0.640131578947368,0.671779778393351
0.670914127423822,0.670914127423822,0.672299168975069,0.653497229916897,0.671018005540167
0.691481994459835,0.691481994459835,0.69193213296399,0.669390581717452,0.677700831024932
0.650207756232686,0.650207756232686,0.672991689750693,0.605540166204987,0.625173130193905
0.690408587257619,0.690408587257619,0.649965373961219,0.656198060941828,0.673095567867036
0.660803324099723,0.660803324099723,0.666516620498616,0.630367036011081,0.669494459833795
0.663815789473685,0.663815789473685,0.649792243767313,0.652250692520776,0.679847645429363
0.68244459833795,0.68244459833795,0.686218836565098,0.656475069252078,0.686322714681442
0.681959833795014,0.681959833795014,0.689023545706371,0.659279778393352,0.684626038781165
0.69400969529086,0.69400969529086,0.693871191135734,0.682513850415513,0.698164819944598
0.674584487534626,0.674584487534626,0.680955678670361,0.675554016620499,0.682790858725763
0.635180055401662,0.635180055401662,0.61014542936288,0.665616343490304,0.672957063711913
0.696849030470914,0.696849030470914,0.68095567867036,0.685734072022161,0.696364265927978
0.6779432132964,0.6779432132964,0.693801939058172,0.671710526315789,0.680193905817174
0.646675900277009,0.646675900277009,0.608171745152355,0.657063711911358,0.661807479224378
0.70446675900277,0.70446675900277,0.697853185595567,0.702458448753462,0.706475069252078
0.664508310249308,0.664508310249308,0.672472299168976,0.583864265927977,0.605505540166205
0.645083102493075,0.645083102493075,0.667936288088643,0.65121191135734,0.673407202216067
0.667070637119114,0.667070637119114,0.667970914127425,0.641343490304709,0.662569252077562
0.692347645429361,0.692347645429361,0.685907202216066,0.665512465373962,0.683587257617728
0.702562326869806,0.702562326869806,0.698926592797784,0.683137119113573,0.696641274238228
0.673164819944598,0.673164819944598,0.680332409972299,0.642105263157895,0.676177285318559
0.690616343490304,0.690616343490304,0.690650969529086,0.66547783933518,0.684106648199445
0.653843490304709,0.653843490304709,0.671156509695291,0.605055401662049,0.663919667590029
0.691724376731303,0.691724376731303,0.686565096952909,0.660976454293629,0.682236842105265
0.656094182825485,0.656094182825485,0.643247922437672,0.624896121883657,0.652770083102494
0.695567867036011,0.695567867036011,0.695429362880887,0.680540166204986,0.688365650969529
0.698822714681442,0.698822714681442,0.685630193905817,0.670152354570637,0.690616343490305
0.679536011080333,0.679536011080333,0.673891966759003,0.67081024930748,0.672645429362882
