"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.658592740941033,0.658592740941033,0.662742568773535,0.668087774873311,0.672492636675601
0.668756846760174,0.668756846760174,0.66883658353819,0.667397265625144,0.68535689783157
0.669655089470658,0.669655089470658,0.668771171161005,0.667848191184412,0.674042012141761
0.674323075059667,0.674323075059667,0.673443785469042,0.684828818601322,0.708576873843205
0.690813751801355,0.690813751801355,0.672635689484048,0.670147117202765,0.687952885482882
0.668815019195379,0.668815019195379,0.670893252377653,0.666844364431619,0.677995309109383
0.645959990415526,0.645959990415526,0.655192059343793,0.642136645397566,0.643943253913433
0.64648036587944,0.64648036587944,0.654457578223203,0.6399147313292,0.645765080660478
0.677464384151574,0.677464384151573,0.715533944875486,0.673060551857516,0.718891678471414
0.653150808795582,0.653150808795582,0.644516935952178,0.637542273004477,0.644210802880006
0.661325099707888,0.661325099707887,0.647939000632446,0.64239948377057,0.658340135663202
0.675597231901509,0.675597231901509,0.672231718670262,0.693265816721874,0.705447055640215
0.666484720183669,0.666484720183669,0.666761051357575,0.654482250350247,0.654874410571355
0.677823550634328,0.677823550634328,0.681313628250715,0.679033378320618,0.716904186797529
0.659032773252022,0.659032773252022,0.664923492551085,0.636544237783326,0.638699264005885
0.679999755648304,0.679999755648304,0.675674716720704,0.68356343226388,0.687787179704702
0.662213331686761,0.662213331686761,0.665935713943412,0.652325832830013,0.657242888006636
0.669773162799514,0.669773162799514,0.677478100751716,0.676767146030483,0.686106006021239
0.672830901259644,0.672830901259644,0.684391281029622,0.670748190392426,0.703861665794916
0.659205919342464,0.659205919342464,0.649838098584163,0.652155379614832,0.657922209144454
0.682492846919962,0.682492846919962,0.676654403149338,0.695498974737594,0.670503618441102
0.672867123172924,0.672867123172924,0.671656623472471,0.672772297607507,0.688855141497076
0.675282538039859,0.675282538039859,0.674120204619292,0.673451450585966,0.671388409254821
0.648797633242967,0.648797633242967,0.646803993286383,0.637739001296181,0.630327316523678
0.684910909248055,0.684910909248055,0.687179765391144,0.683314812335362,0.682450993662092
0.670340703605245,0.670340703605245,0.663522892550871,0.656148829291069,0.658665317875204
0.676528035678292,0.676528035678292,0.675405413436625,0.673534765971592,0.705825322634664
0.679597663674427,0.679597663674427,0.677970804707084,0.668863825814122,0.689211839020509
0.675624654537143,0.675624654537143,0.671137446848198,0.677865206759585,0.677023334126394
0.659518285823537,0.659518285823537,0.651840353883857,0.648759332869921,0.661686449936797
0.665682636381362,0.665682636381362,0.658034388640407,0.651633217656972,0.652153583426483
0.67573164660307,0.67573164660307,0.676388322692545,0.672482054132482,0.718996934347739
0.664216293107511,0.664216293107511,0.654667961621287,0.632303899201953,0.638313718372145
0.672385824884366,0.672385824884366,0.680984772571163,0.667107828922609,0.673477570874474
0.665321227036415,0.665321227036415,0.680419415713147,0.696477647655234,0.693598407896353
0.680591590704202,0.680591590704202,0.668389263872996,0.676074980316836,0.664887588300473
0.657313253315733,0.657313253315733,0.658007187094428,0.636782239959586,0.649408142312836
0.673310414301063,0.673310414301063,0.669154224879622,0.680746810629302,0.665085523125441
0.673494454038625,0.673494454038625,0.667335256098897,0.663063324763669,0.660810689056356
0.669491474614927,0.669491474614927,0.666174706654496,0.659377662691963,0.661815853129898
0.679479709520953,0.679479709520953,0.672933009015399,0.668256561914726,0.677647310587597
0.649095442508771,0.649095442508771,0.649153782011355,0.660825169902203,0.639447031854791
0.667603959122912,0.667603959122912,0.66219416420089,0.661433768254834,0.676174509292114
0.674404932695281,0.674404932695281,0.684243354270152,0.679968867350954,0.731171565784661
0.651965163747251,0.651965163747251,0.656741526089313,0.65752520165483,0.652420817066824
0.664978147343638,0.664978147343638,0.654388281714497,0.641371986998198,0.639081949563508
0.675055252751165,0.675055252751165,0.668681988066901,0.654820250735497,0.65344263761438
0.673166573375797,0.673166573375797,0.681916974058324,0.676686013229794,0.683002172661703
0.675616910687791,0.675616910687791,0.673295863444834,0.676644675307569,0.723678296923287
0.664788741960627,0.664788741960627,0.666690830911585,0.665780894861831,0.680340127195352
0.680005227028471,0.680005227028471,0.675035277414707,0.673592541868864,0.669220228834913
0.643390314793365,0.643390314793365,0.65109089719755,0.622803749813492,0.636865514055612
0.676405560128368,0.676405560128368,0.679644662670269,0.672072839521313,0.686671418673892
0.681178650039553,0.681178650039553,0.682793758856316,0.656273534761737,0.659961517643224
0.64056066052856,0.64056066052856,0.639114499175486,0.620585127868844,0.631445431305509
0.654404504703226,0.654404504703226,0.657848105764701,0.623198702692608,0.678419136368874
0.661081130618181,0.661081130618181,0.661634450427215,0.646651286513979,0.672808508697661
0.657152061536495,0.657152061536495,0.659818199826234,0.647188163917449,0.649191122672455
0.668841289599238,0.668841289599238,0.67915866888708,0.655777359456096,0.65464628407733
0.675299790117907,0.675299790117907,0.678120755531142,0.668052956251598,0.720221224159934
0.658582658829677,0.658582658829677,0.663603993444433,0.651325950382568,0.655232650343519
0.681207921146508,0.681207921146508,0.675429124160771,0.66888380936761,0.662916945464297
0.654343618604259,0.654343618604259,0.645361617056318,0.638992105633577,0.656253708284528
0.671320842473508,0.671320842473508,0.663292910791231,0.670294276009271,0.66412382275853
0.653429911408663,0.653429911408663,0.662905196868319,0.639440203419398,0.666347450381677
0.668481269169676,0.668481269169676,0.665469297141319,0.668532571260936,0.676353829584879
0.665265713250975,0.665265713250975,0.663582316002106,0.644555882819686,0.647508750030817
0.689992323780033,0.689992323780033,0.687898758765615,0.677628893674637,0.6765681121498
0.653204484960471,0.653204484960471,0.657822072878238,0.64035157254376,0.640610369770574
0.66952104172574,0.66952104172574,0.676101228671785,0.652249066030181,0.675457821915961
0.666034432854189,0.666034432854189,0.667678744205933,0.666353105544227,0.666660613073424
0.673821021311422,0.673821021311422,0.68120296203287,0.645778532559492,0.655884186728736
0.674360968438023,0.674360968438023,0.673586320680724,0.673705000820499,0.675048359650223
0.677810312260149,0.677810312260149,0.702973729643432,0.679320615786957,0.723597212142825
0.666439487135444,0.666439487135444,0.667108392609105,0.673782675584981,0.691436251455996
0.654115048229136,0.654115048229136,0.650840578030198,0.649925340448865,0.654673558581666
0.658805054266683,0.658805054266683,0.656056930276155,0.645759609774782,0.645869412174197
0.658939965907621,0.658939965907621,0.656906276605859,0.660191921188366,0.671803526370397
0.667683685661569,0.667683685661569,0.670632940506243,0.664914265768606,0.673228330576818
0.659546125968547,0.659546125968547,0.661321564612768,0.645135306435785,0.657639926634147
0.657424836134438,0.657424836134438,0.654749316011731,0.672838957855562,0.664391871199275
0.670426830735181,0.670426830735181,0.650809939917799,0.623555395262398,0.629795584123332
0.684292175617243,0.684292175617243,0.677632927110597,0.691069046087346,0.668497067034485
