"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.630263759534313,0.630263759534313,0.641781142736056,0.611965377616022,0.632881189963545
0.672282250210417,0.672282250210416,0.682800688172804,0.646437961574091,0.650157722718709
0.658895852143715,0.658895852143715,0.668496131441691,0.62492749261491,0.632302060948783
0.660841976804804,0.660841976804803,0.665312882879221,0.651674035909808,0.650183940914832
0.687093331481684,0.687093331481684,0.679408156907195,0.668258325273589,0.693478510394979
0.660211514893587,0.660211514893587,0.675163357557788,0.631138064555905,0.633476697089522
0.684487660022111,0.684487660022111,0.683658914457509,0.68050738510854,0.671512536109231
0.668746218188734,0.668746218188734,0.670796786148818,0.659832596478335,0.658046350221233
0.66623642422703,0.66623642422703,0.671157561091342,0.662623356168612,0.663153962499252
0.668240055095736,0.668240055095736,0.664829165767663,0.671951805656219,0.644405750060005
0.653681653474983,0.653681653474983,0.66448805149838,0.625324021673581,0.63145132377626
0.6640965237937,0.6640965237937,0.67090317017531,0.637874068839303,0.636099792148001
0.654877015084611,0.654877015084611,0.661881264735079,0.658792934489773,0.650511418736501
0.641818829502085,0.641818829502085,0.641192116552355,0.606640194735534,0.595947990465188
0.658298855705768,0.658298855705768,0.667568942136802,0.654072961222605,0.652862490043653
0.668539667502996,0.668539667502996,0.670117513376924,0.661632838228264,0.690725665332221
0.657246688950626,0.657246688950626,0.676854691581627,0.621485845915021,0.654514648443185
0.658212010542587,0.658212010542587,0.670761179057377,0.646253433351516,0.646635613129408
0.648663669318751,0.648663669318751,0.665677612674853,0.625523528176593,0.626540435097739
0.682810744708451,0.682810744708451,0.683035138958878,0.687990686665286,0.669002826382125
0.658189570946965,0.658189570946965,0.658145378754307,0.615513303771283,0.620801689676274
0.673850743494186,0.673850743494186,0.679173785820433,0.648402236743862,0.649953253790505
0.632687679227284,0.632687679227284,0.639651702114671,0.61603814616722,0.628466940556197
0.681339343557532,0.681339343557532,0.680366435232825,0.673220439338534,0.664368379251441
0.665975702408543,0.665975702408543,0.66275346380524,0.627523991849876,0.626095240215689
0.652595886757355,0.652595886757355,0.664652259958847,0.64327285384723,0.640575187813949
0.673102891883952,0.673102891883952,0.682579046467181,0.652667371221557,0.67650860014142
0.652561658280093,0.652561658280093,0.654220072559848,0.62769619005471,0.638947139315843
0.639556996103832,0.639556996103832,0.663481480259205,0.598661458631755,0.607830694978953
0.666016630839378,0.666016630839378,0.667205405174855,0.654877952778492,0.689184924120215
0.655066918731745,0.655066918731745,0.681153014541548,0.601705027029399,0.603553533355912
0.648944086124252,0.648944086124252,0.654482657383493,0.636947940870723,0.638054696295401
0.652565254848068,0.652565254848068,0.671207506730765,0.626840349315138,0.666081172537665
0.671746120942376,0.671746120942376,0.677812896080972,0.661895118764576,0.680378360215657
0.64524291514062,0.64524291514062,0.65884335453379,0.631958651605649,0.644187522024581
0.664489479934096,0.664489479934096,0.658854476573847,0.662067251704619,0.661445057203115
0.650231001219184,0.650231001219184,0.666272093639335,0.624142161921888,0.634721294604432
0.64902239777439,0.64902239777439,0.66891151443422,0.617540513741202,0.628846028552185
0.660809174481639,0.660809174481639,0.669028363529523,0.6588618016637,0.66151485293356
0.663890327279196,0.663890327279196,0.675097996252429,0.640147425690257,0.643817229046392
0.684885932434846,0.684885932434846,0.677524662831532,0.659189933198056,0.650696287903048
0.65991005732549,0.65991005732549,0.666534456397893,0.63825448014663,0.649708095133856
0.678105956815489,0.678105956815489,0.677408574399456,0.681147702009837,0.681071957923354
