"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.675831024930748,0.661565096952909,0.641170360110804,0.320186980609418,0.32887811634349,0.667139889196676,0.455990304709141,0.455990304709141,0.589785318559557,0.634383656509696,0.641170360110804
0.662707756232688,0.654882271468146,0.679362880886428,0.31637811634349,0.384418282548477,0.652042936288089,0.605470914127425,0.605470914127425,0.663227146814404,0.65387811634349,0.676419667590029
0.65865650969529,0.650415512465374,0.687811634349032,0.658518005540168,0.57468836565097,0.648164819944598,0.673095567867037,0.673095567867037,0.688296398891967,0.672195290858728,0.666862880886428
0.646987534626039,0.657963988919668,0.650034626038781,0.605159279778393,0.350380886426592,0.645152354570637,0.643247922437673,0.643247922437673,0.646260387811634,0.64792243767313,0.649307479224377
0.67704293628809,0.667693905817174,0.661945983379502,0.409764542936289,0.611772853185596,0.672576177285319,0.635006925207756,0.635006925207756,0.651315789473684,0.637222991689751,0.636945983379502
0.647368421052631,0.644425207756233,0.629986149584488,0.672056786703601,0.527285318559557,0.636149584487534,0.645775623268699,0.645775623268699,0.634141274238227,0.642970914127425,0.639335180055402
0.64584487534626,0.642590027700831,0.633102493074793,0.660491689750693,0.454847645429363,0.630851800554018,0.654466759002771,0.654466759002771,0.644459833795014,0.647333795013849,0.644736842105263
0.653704986149585,0.637811634349031,0.66814404432133,0.615893351800553,0.503462603878116,0.640512465373961,0.646849030470915,0.646849030470915,0.664231301939058,0.663088642659279,0.668282548476455
0.658102493074793,0.651765927977838,0.635664819944598,0.618421052631579,0.370048476454294,0.653393351800555,0.649757617728532,0.649757617728532,0.650692520775623,0.650934903047091,0.649584487534626
0.659314404432133,0.669113573407202,0.613815789473684,0.653081717451523,0.424619113573407,0.659487534626039,0.595498614958449,0.595498614958449,0.598753462603879,0.66665512465374,0.667763157894737
0.676939058171745,0.66516620498615,0.685664819944598,0.622749307479223,0.317001385041551,0.671779778393352,0.672783933518006,0.672783933518006,0.685595567867036,0.685664819944598,0.685664819944598
0.661080332409973,0.661945983379502,0.6417243767313,0.650034626038781,0.662396121883657,0.654432132963989,0.678393351800554,0.678393351800554,0.649342105263156,0.677008310249307,0.679432132963988
0.673130193905817,0.683137119113573,0.662846260387811,0.63542243767313,0.375277008310249,0.677216066481995,0.651592797783933,0.651592797783933,0.658760387811634,0.658275623268698,0.661807479224377
0.652908587257617,0.661565096952908,0.595117728531856,0.661980609418283,0.646295013850415,0.661114958448754,0.633275623268698,0.633275623268698,0.602804709141274,0.632306094182825,0.60180055401662
0.656509695290859,0.659349030470914,0.683240997229917,0.446606648199446,0.626696675900277,0.663296398891967,0.680540166204986,0.680540166204986,0.682790858725763,0.684002770083103,0.683240997229917
0.653947368421052,0.655955678670361,0.61907894736842,0.380574792243767,0.324203601108033,0.660076177285319,0.493663434903047,0.493663434903047,0.618663434903047,0.590408587257618,0.588192520775624
0.637396121883657,0.639750692520776,0.663746537396123,0.408691135734072,0.393213296398892,0.630574792243768,0.611738227146815,0.611738227146815,0.646883656509695,0.663296398891968,0.663019390581718
0.677666204986149,0.666447368421053,0.72828947368421,0.581786703601107,0.618213296398892,0.662257617728533,0.697749307479225,0.697749307479225,0.726904432132964,0.697091412742383,0.718836565096953
0.67766620498615,0.676350415512466,0.692278393351801,0.613296398891966,0.41128808864266,0.684729916897507,0.555747922437673,0.555747922437673,0.693317174515235,0.688192520775624,0.692936288088643
0.651558171745153,0.648961218836565,0.680886426592798,0.634279778393351,0.628012465373961,0.62974376731302,0.679951523545707,0.679951523545707,0.680540166204986,0.680713296398892,0.680886426592798
0.648857340720222,0.652146814404432,0.651315789473685,0.340131578947369,0.422887811634349,0.659626038781164,0.496537396121884,0.496537396121884,0.638954293628809,0.650173130193906,0.651315789473685
0.658898891966759,0.661842105263159,0.647680055401663,0.624272853185595,0.341620498614958,0.655886426592798,0.639716066481995,0.639716066481995,0.649619113573408,0.650103878116344,0.650138504155125
0.646468144044322,0.637569252077562,0.671952908587258,0.478912742382271,0.557306094182825,0.646814404432133,0.624134349030472,0.624134349030472,0.631163434903047,0.639162049861496,0.648268698060943
0.643005540166205,0.648580332409972,0.580505540166205,0.322853185595568,0.638885041551248,0.644390581717452,0.484764542936288,0.484764542936288,0.596537396121884,0.606301939058172,0.592382271468144
