"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.658588674123013,0.693147180559945,1.01099361313488,0.693147180559945,0.693147180559945,0.675349349477722,0.679108091392265,0.679108091392265,0.693147180559945,0.688918517647791,0.702883414488946
0.655702119067897,0.654509228573596,1.18168545611373,0.693147180559945,0.77692977829264,0.664078768625015,0.697685859057179,0.697685859057179,0.707924208456091,0.70267244948414,0.735223523146795
0.653637535447301,0.669345690977489,0.693147180559945,0.693147180559945,0.693147180559945,0.673402724092211,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
0.663212608483879,0.669801302660899,0.693147180559945,0.693147180559945,0.693147180559945,0.67552294981888,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
0.665645815750267,0.693147180559945,0.861911562041951,0.693147180559945,0.693147180559945,0.665668789693888,0.670420588163895,0.670420588163895,0.861911562041951,0.732322965322895,0.861911562041951
0.679538337542121,0.693147180559945,1.11701660886924,0.693147180559945,0.693147180559945,0.671433804871723,0.657601950461279,0.657601950461279,0.693147180559945,0.677778404403485,0.706654512188423
0.67994279055824,0.693147180559945,1.06753700868938,0.72694581131252,0.693147180559945,0.68090086905821,0.692729764552192,0.692729764552192,0.696014166515894,0.721933083904817,0.758793367050754
0.653439012690456,0.693147180559945,0.795771305057948,0.693147180559945,0.693147180559945,0.663988137940829,0.654935354510722,0.654935354510722,0.693147180559945,0.66065650286769,0.676954757680767
0.673521695584044,0.693147180559945,1.16055558884296,0.693147180559945,0.693147180559945,0.693147180559945,0.68924363013398,0.68924363013398,0.693147180559945,0.73162847287846,0.760574595614007
0.656619961644183,0.693147180559945,0.997639527114753,0.693147180559945,0.70958991691875,0.680726670579858,0.661928773864118,0.661928773864118,0.693491331803793,0.666784370913743,0.67580832073304
0.663465759874562,0.671884820637259,0.852214177340092,0.693147180559945,0.693147180559945,0.690397304901342,0.662234420914665,0.662234420914665,0.852214177340092,0.736947299941814,0.756537652282872
0.653218274785948,0.693147180559945,0.852804954252858,0.693147180559945,0.693147180559945,0.663599090975633,0.666926998201437,0.666926998201437,0.852804954252858,0.720344651735845,0.764251967094093
0.666484593983033,0.693147180559945,0.665902582245999,0.693147180559945,0.693147180559945,0.693147180559945,0.674058113687177,0.674058113687177,0.667716173881324,0.6663789714062,0.664387543471207
0.674137340131392,0.693147180559945,0.985808339138477,0.693147180559945,0.693147180559945,0.693147180559945,0.640888459155365,0.640888459155365,0.693147180559945,0.649668970670678,0.659219463468837
0.680327439161748,0.693147180559945,0.996053077462265,0.704207393294601,0.693147180559945,0.693147180559945,0.672082630710108,0.672082630710108,0.695585247467604,0.687382620964604,0.708570912285048
0.654764210330897,0.664342465694491,1.02414106414766,0.693147180559945,0.693147180559945,0.673880210017893,0.640353515396252,0.640353515396252,0.693147180559945,0.646625667416815,0.65858584880221
0.653307418911011,0.693147180559945,0.913156309557312,0.693147180559945,0.693147180559945,0.693147180559945,0.670548497589727,0.670548497589727,0.693147180559945,0.685954993502702,0.712918069178322
0.665965026375932,0.667548235505991,1.19162563770782,0.67980371367949,0.693147180559945,0.676101879534269,0.684281583703452,0.684281583703452,0.685930674860969,0.746389893825683,0.803487325002109
