"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.67593490304709,0.5,0.613850415512465,0.5,0.5,0.63334487534626,0.613850415512465,0.613850415512465,0.5,0.613850415512465,0.613850415512465
0.687361495844876,0.682756232686981,0.65803324099723,0.5,0.5,0.705644044321329,0.65803324099723,0.65803324099723,0.5,0.65803324099723,0.65803324099723
0.674861495844877,0.684591412742382,0.707202216066482,0.5,0.589265927977839,0.5,0.70325484764543,0.70325484764543,0.589265927977839,0.704259002770083,0.704293628808864
0.687603878116343,0.5,0.696883656509695,0.5,0.5,0.5,0.696883656509695,0.696883656509695,0.5,0.696883656509695,0.696883656509695
0.67676592797784,0.665408587257617,0.580159279778393,0.5,0.5,0.534002770083103,0.580159279778393,0.580159279778393,0.5,0.580159279778393,0.580159279778393
0.7053324099723,0.5,0.670360110803324,0.5,0.5,0.712049861495845,0.670360110803324,0.670360110803324,0.5,0.670360110803324,0.670360110803324
0.656717451523547,0.64494459833795,0.661045706371192,0.648164819944599,0.588469529085872,0.694563711911357,0.681717451523545,0.681717451523545,0.661599722991691,0.679016620498615,0.679882271468144
0.680193905817174,0.5,0.673684210526317,0.5,0.5,0.699134349030469,0.673684210526317,0.673684210526317,0.5,0.673684210526317,0.673684210526317
0.691170360110803,0.5,0.654882271468145,0.551211911357341,0.5,0.67143351800554,0.64553324099723,0.64553324099723,0.551211911357341,0.648407202216067,0.646329639889197
0.67943213296399,0.68036703601108,0.664819944598338,0.5,0.5,0.5,0.664819944598338,0.664819944598338,0.5,0.664819944598338,0.664819944598338
0.697229916897506,0.689092797783933,0.707409972299169,0.5,0.707652354570637,0.703808864265928,0.704051246537396,0.704051246537396,0.707652354570637,0.707409972299169,0.703878116343491
0.653358725761773,0.5,0.644459833795014,0.5,0.5,0.702112188365652,0.644459833795014,0.644459833795014,0.5,0.644459833795014,0.644459833795014
0.681405817174515,0.655020775623269,0.617728531855956,0.5,0.5,0.5,0.617728531855956,0.617728531855956,0.5,0.617728531855956,0.617728531855956
0.678635734072021,0.5,0.665616343490305,0.5,0.5,0.5,0.665616343490305,0.665616343490305,0.5,0.665616343490305,0.665616343490305
