"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.754001264862065,0.659759184765432,0.986318229526457,0.694995991978041,0.748648110039402,0.663052750964733,0.702792990965231,0.702792990965231,0.715869716332881,0.728089942690105,0.803573643374245
0.758260067183712,0.688277168139638,0.809627399721242,0.78203857800675,0.658565006710517,0.663997780908716,0.663378004054377,0.663378004054377,0.678994222653703,0.689160512118981,0.731738016208122
0.772715774603049,0.664780754268073,1.05064691842019,0.684858335570699,0.735316881859935,0.673737787187516,0.691573419076065,0.691573419076065,0.709605431950205,0.719059531492644,0.739852405938399
0.773881802452187,0.717368910710384,0.900018517778425,0.690703325132305,0.689707330512478,0.652033060791501,0.681469310546075,0.681469310546075,0.753173499692434,0.727001028747737,0.760792000378988
0.797533115563663,0.67987982577962,1.00142217556618,0.678772569915497,0.774545101108424,0.671471474925832,0.709554503807423,0.709554503807422,0.700845744070401,0.745348225910924,0.822339316541503
0.734503847526324,0.691833845039951,1.0204065181022,0.662142945935953,0.701129001285463,0.665882175527928,0.676020439898658,0.676020439898658,0.667845367414251,0.68076290435706,0.691649672401299
0.752494494719656,0.695483357720862,1.00053518409424,0.673031213974817,0.68744876161495,0.653311434740132,0.689203764619454,0.689203764619454,0.711729177748832,0.775929741348597,0.908757915174551
0.878287860251804,0.664433659181999,0.922822137211113,0.702820207210272,0.699276385639888,0.665045678130023,0.693264031729788,0.693264031729788,0.700552901008607,0.732541002524134,0.816190149366453
0.74963617084797,0.660261932170365,0.935252329743588,0.682864353300972,0.824921771049482,0.656488993568564,0.661424108662638,0.661424108662638,0.673505333741619,0.686726311855617,0.736199791536807
0.722207087047573,0.675861652775385,0.843819584466062,0.67124140701848,0.690362416461002,0.657812358983817,0.666890881287351,0.666890881287351,0.670925380817972,0.689101392322162,0.720589295435619
0.798366376467714,0.664627029445843,0.8737825002129,0.674633261268342,0.738813955072981,0.666839857542838,0.685932028652451,0.685932028652451,0.706038498626039,0.69740424227827,0.724668999272684
0.773821305498973,0.65815902741979,0.833443468741259,0.706312211179402,0.728595254582828,0.659207340143726,0.670605867813385,0.670605867813385,0.67451649296483,0.68771523068102,0.713072277388678
0.832012347780751,0.664736232010359,1.02038771872298,0.712599662820529,0.693020226203134,0.67286702799622,0.699545337719872,0.699545337719872,0.73745372683618,0.742894715318985,0.834003733698908
0.769358132061884,0.69919828448245,0.869719666059138,0.662113341867243,0.699320571788243,0.67072514198102,0.652737699003636,0.652737699003636,0.655246968951544,0.65760178915922,0.679666407927895
0.759408860490907,0.709954562468611,1.15786985836117,0.71162236029962,0.654688731178808,0.6667169996752,0.694604875851207,0.694604875851207,0.785353845203578,0.843944383127226,0.958176915314058
0.741122835301829,0.669328251910711,0.87095130489356,0.842854802749293,0.759632806328187,0.675768349429323,0.687316034866583,0.687316034866583,0.763078861380445,0.740307132260877,0.763882461240613
0.739672730605477,0.671968663603145,1.02557630761663,0.692440898777497,0.749724538236225,0.654985980520876,0.699838515738615,0.699838515738615,0.719720109207227,0.714183030142821,0.81913886738173
0.745342607019427,0.688373577329864,0.978823660552386,0.670958566250607,0.690958609180156,0.670534182578082,0.689336136438537,0.689336136438537,0.675501064514726,0.77568739157537,0.826120033220219
0.788364507931962,0.669396556885188,0.862939797595468,0.671526161999422,0.799764418541684,0.663959038194403,0.681876659087917,0.681876659087917,0.676890447907924,0.676221353907737,0.701461668085275
0.748324870918899,0.657848914592124,0.855025604787856,0.690124710752171,0.746543499912218,0.672258248978096,0.69345933319373,0.69345933319373,0.677178597781222,0.723451084065814,0.733222852062194
0.749802434446987,0.685810113327773,0.914703051421839,0.670486859205838,0.69759481033547,0.672244133252595,0.688300099101477,0.688300099101477,0.679273382864687,0.691936367039442,0.748414284820184
0.736427116010405,0.707457070399368,0.868082131261257,0.722448283354737,0.677399462608988,0.661584694406016,0.668783314568037,0.668783314568037,0.662833702040383,0.681085421279863,0.705246082828861
0.709168510994959,0.670647074306375,0.982606431115838,0.720524854723388,0.691082028592518,0.656039266049528,0.688287686904862,0.688287686904862,0.702886207391235,0.72112730093098,0.798083658666159
0.712854834183319,0.672031203490078,0.880499103460234,0.676574825794974,0.966375896134212,0.670625361347219,0.686150031379289,0.686150031379289,0.668621687621806,0.684313888572463,0.704248210081538
0.746000597947159,0.67644440388516,1.01416071454806,0.69643799055608,0.820576260211133,0.681149578240821,0.703070135956284,0.703070135956284,0.676475151680954,0.722272767120509,0.82628795752022
0.873883261898898,0.692896189019729,0.923263237994531,0.682284811294229,0.695062816897764,0.664339235815779,0.681977564286416,0.681977564286416,0.684877771104384,0.684531748727257,0.704255861777249
0.783600638724911,0.668577799760347,0.892367286378062,0.703673872937559,0.688995680339779,0.659751340993031,0.672014376524484,0.672014376524484,0.674587636418049,0.688407307796774,0.696008168323301
0.762084610890912,0.69631884297241,0.965135587520835,0.710795724849754,0.673211310772297,0.677045689288221,0.678964766224294,0.678964766224294,0.688694976309596,0.711983912484268,0.689446902609036
0.738485081497746,0.672414223913265,0.867370447667617,0.718711639092526,0.729050225612454,0.670923165442625,0.678759367188913,0.678759367188913,0.69553293217018,0.681400740259502,0.72005861094729
0.756133208944096,0.662731694225448,0.907645531566967,0.68452309954884,0.625323903410257,0.667447547991863,0.667081301001331,0.667081301001331,0.657639852897804,0.720198669651659,0.784977641944652
0.755690720400614,0.672587203635514,0.935153782502446,0.708699940212585,0.79371390450306,0.656685848967234,0.682663863263021,0.682663863263021,0.675708097177556,0.694917017560851,0.749191372361798
0.711598123240225,0.665348972741299,0.866016315669927,0.734793649220645,0.696399974067546,0.65595469896195,0.661492105740017,0.661492105740017,0.670442256817097,0.675017489594134,0.697315441979571
0.728902185564264,0.814889749924899,0.930047167654439,0.700321802872614,0.746540989110887,0.679451620310889,0.696044981433909,0.696044981433909,0.72281916719353,0.704741064483656,0.749505694317769
0.745164420538127,0.668150941072045,0.85206415281406,0.661913895116075,0.704262401937566,0.671143642009984,0.653989993991294,0.653989993991294,0.670183908580934,0.691590562481056,0.724740219909412
0.729571950175322,0.6678652084553,0.904533755256103,0.706668858572754,0.712225633117384,0.675374571488578,0.683297826074028,0.683297826074028,0.719356649230955,0.714660386052121,0.805420414592589
0.764130599231558,0.675754093837478,0.890106378967403,0.67419464189543,0.720991716392818,0.671768004008456,0.679289942922086,0.679289942922086,0.68768052428128,0.6981034362287,0.738565662248395
0.754693738470143,0.669925274882606,0.986284449299175,0.691909735512706,0.744941688081698,0.665474720384837,0.688739087224484,0.688739087224484,0.707720085220669,0.69562274305341,0.704646032780925
0.730467944523329,0.676655708841809,0.974913383281826,0.699395638538207,0.701807990095573,0.666544295896132,0.682717477629222,0.682717477629222,0.700495266195148,0.704081164684769,0.745132189306661
0.753589402760302,0.672717359209284,0.841959559673836,0.750897638962632,0.695036434590288,0.665792543549697,0.681192194953233,0.681192194953233,0.679420682689658,0.695789639780817,0.709844176463556
0.709850123044706,0.668642116464636,0.972703056305964,0.718776656716245,0.78941795898871,0.669246761339753,0.702142383583609,0.702142383583609,0.714676527297455,0.729421087303037,0.972703056305964
0.694369369822647,0.655139024094121,0.94588002544738,0.67173300480392,0.775000493472217,0.661492613911323,0.677200293480326,0.677200293480326,0.676760342929034,0.714660986205108,0.7153906249444
0.772399761752112,0.664727139927775,1.05249562584551,0.663231638713069,0.676675654605158,0.6663987575522,0.685076083748119,0.685076083748119,0.65906978515078,0.695235047014925,0.735053751925677
0.816630478688433,0.677278329757204,0.86322933813211,0.678899561172164,0.694196292092011,0.66508537467921,0.675514105102672,0.675514105102672,0.672564949867493,0.719262145901093,0.746646743969579
0.709577419492576,0.676243923764467,1.10914344118321,0.768321137083765,0.707244588031378,0.669354090598408,0.723600732111966,0.723600732111966,0.830967604752893,0.851569343026594,0.999962972534266
0.768645496348057,0.692649256178607,0.86704699225291,0.905753798746306,0.693161035299308,0.677346016937752,0.683026090870866,0.683026090870866,0.683299064484288,0.70703964631983,0.740392197113203
0.848007993031284,0.67779122729651,0.980371126563157,0.6740766578161,0.693608111251056,0.690962406592251,0.692436513030739,0.692436513030739,0.678138103700657,0.734648463196861,0.81475203028837
0.753138203732186,0.685775833768354,0.890615946743762,0.657090750248413,0.738469479964179,0.672456997960403,0.685578860931329,0.685578860931329,0.66972778524085,0.725415569803784,0.743967353941264
0.74950844309182,0.667493194484121,0.829898516615156,0.692853367791471,0.693779830771284,0.667918759465413,0.677723636468492,0.677723636468492,0.693828265509894,0.701689547803194,0.748390271823003
0.701808540460045,0.690625828891785,0.923667531354367,0.687917289609429,0.660584449493305,0.660631358358337,0.677108320737477,0.677108320737477,0.698187532197771,0.699755286924787,0.720527258897442
0.743972595613041,0.681792014787722,0.852032968061182,0.737452761113787,0.72995155218457,0.67403775943525,0.683943688079481,0.683943688079481,0.709079202198636,0.698230891518457,0.727962715667998
0.785338222693564,0.67006522668707,1.05736134748489,0.767686560616731,0.772876745643474,0.662294323401564,0.721499658860615,0.721499658860615,0.771151111486131,0.743336375045242,0.797610554221226
0.766008101584949,0.665837069665921,0.937242011132618,0.764447659918477,0.750560923512175,0.670408619873217,0.712950400779334,0.712950400779334,0.769700974720633,0.758888375119092,0.829888430992238
0.770523231955944,0.664067890211402,0.812542503249702,0.6967498597725,0.687381290176699,0.675765615923738,0.67803196394655,0.67803196394655,0.693567841476133,0.706810301524934,0.741895517411385
0.829648902494532,0.678544651423694,0.969279698497235,0.665959656826334,0.683202669125753,0.663576509650462,0.679410096164737,0.679410096164737,0.663933977715872,0.736246737104203,0.825052398262134
0.809960934931067,0.699915248823909,0.71788116571912,0.702463999377004,0.745858043004025,0.668483978098894,0.665296996589143,0.665296996589143,0.664125226253414,0.658518417451046,0.665788829611895
0.78371393661735,0.663825510271379,0.83398178091456,0.697551386412336,0.685381183711034,0.674979914573817,0.678852092673031,0.678852092673031,0.695387472338229,0.684203199048344,0.703929287886942
0.747159797322092,0.671907803188209,0.968565818386275,0.653458955193664,0.698942867733763,0.665191244981666,0.662718930952883,0.662718930952883,0.654067701647962,0.669013712104567,0.697786624408431
0.739414794210509,0.661454566156246,0.934698134747485,0.698543895724388,0.702335560649102,0.652213926923149,0.691898782000131,0.691898782000131,0.689537383532742,0.695284216255504,0.734348980649031
0.734409099767061,0.650028256458386,0.914943876222857,0.684355769243195,0.678030393135286,0.655128346055803,0.685546335570358,0.685546335570358,0.676907161114331,0.731970209619084,0.815577025539487
0.76645189815691,0.667003419047772,0.830252793114273,0.712359440070676,0.718412680345757,0.65656243898379,0.660588849779552,0.660588849779552,0.717637946804707,0.668936819334046,0.730889917075416
0.805433373151931,0.753755111971849,0.913120266509323,0.681396742439318,0.819444501207964,0.672702988283238,0.684842696719311,0.684842696719311,0.696665782077116,0.676828450337399,0.693215125675356
0.768123565503845,0.649436248114303,0.912573358449946,0.68027804555009,0.813455906217261,0.659458754559875,0.698505325198491,0.698505325198491,0.687796002373002,0.742624397477488,0.822090292512423
0.711590335193628,0.706413695323817,1.02247020575959,0.646765339089232,0.686360150654474,0.668550754131706,0.679768776739013,0.679768776739013,0.650149650120288,0.68606708140385,0.769008949965474
0.801987086738192,0.657671767053253,0.890072393393929,0.69546811101739,0.708223689135108,0.67436952033359,0.670989185099735,0.670989185099735,0.667425980832175,0.686112530764661,0.70024393917168
0.786756128348625,0.673613200402757,0.984854711353127,0.806611483197091,0.912079986648487,0.662206799358179,0.72512538822351,0.72512538822351,0.711631592766437,0.736422897019605,0.806698617132114
0.810736837859535,0.665047256939614,0.920851926713804,0.75003723014654,0.694355720881159,0.667697387595478,0.679657513344544,0.679657513344544,0.669983559101082,0.698555201857187,0.740095903431202
