"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.639335804205407,0.639335804205407,0.641297089284351,0.616155143643617,0.623899735345428
0.65588201503325,0.65588201503325,0.644637886031691,0.63947303803752,0.647454766076981
0.637625994948993,0.637625994948993,0.637014177774602,0.614369324811383,0.600948019440545
0.649524806716816,0.649524806716815,0.651682510352887,0.626819263161037,0.630706116587567
0.645806715913182,0.645806715913182,0.651318103217797,0.630765856334521,0.639728582101586
0.654591788602084,0.654591788602084,0.63893351328507,0.643807772985801,0.650376037071201
0.670778817366135,0.670778817366135,0.668318730334242,0.655317988551542,0.665928349091526
0.662396581358196,0.662396581358196,0.663244550778808,0.638931732405709,0.659837977090449
0.661969849572546,0.661969849572546,0.660465354625825,0.631157434560719,0.651272909368956
0.660824419036184,0.660824419036184,0.661695972254344,0.641598029904257,0.663802871071504
0.651472001779768,0.651472001779768,0.640859351162772,0.631968887321342,0.643776554607898
0.643376342818592,0.643376342818592,0.649085276817292,0.611605299442363,0.624848356728205
0.659979262295774,0.659979262295774,0.66405283854278,0.638072015284546,0.653511255414743
0.668802382783861,0.668802382783861,0.676479610625171,0.658797034250888,0.696327651932971
0.651498810333268,0.651498810333268,0.658650204068207,0.637887105901806,0.641926971440548
0.652462824852612,0.652462824852612,0.666123883653433,0.61633051196043,0.62147606978667
0.637036414852405,0.637036414852405,0.636422894576541,0.600808968879287,0.604390606133224
0.653019459330654,0.653019459330654,0.652820706740922,0.625252959372707,0.637308672126451
0.652608756418847,0.652608756418847,0.655314739709691,0.636462730385445,0.652583541143583
0.652107135131009,0.652107135131009,0.649995777613169,0.615237893848468,0.629954811303836
0.65030308790872,0.65030308790872,0.667482098202698,0.624006084295591,0.638180766747613
0.6588552546276,0.6588552546276,0.650040530959387,0.634178410533154,0.632665991186035
0.665310258472802,0.665310258472802,0.659352381616011,0.636419129119768,0.646766176248014
0.663169674268638,0.663169674268638,0.674062026064839,0.651903930986669,0.692729529022673
0.648573598961351,0.648573598961351,0.654739225330824,0.629586218377368,0.639822104685255
0.659824445815013,0.659824445815013,0.662894092620588,0.637557568058402,0.65309892071543
0.653973059279866,0.653973059279866,0.656380525921389,0.62696920384441,0.623575854574123
0.670248976443917,0.670248976443917,0.678980112984337,0.642057663685455,0.67112784875031
0.673690684499946,0.673690684499946,0.687718380011234,0.661871384027614,0.707606519056518
0.659706044605599,0.659706044605599,0.652562467426129,0.621080520104872,0.625963593028866
0.651099751629873,0.651099751629873,0.647129783612671,0.632462949843503,0.660277686186317
0.658909607573232,0.658909607573232,0.65469373496965,0.655179943332574,0.678963286774483
0.663930172083903,0.663930172083903,0.666588099389107,0.638460991723885,0.665173418674123
0.664222312341962,0.664222312341962,0.661961839933708,0.634460954695124,0.639567164126646
0.656204958158523,0.656204958158523,0.663354212080972,0.636170811012386,0.640487431380567
0.653863776557838,0.653863776557838,0.654459297148002,0.636614806159974,0.641459111803327
0.668043864600379,0.668043864600379,0.67283446561924,0.64323336817526,0.650217038422466
0.668236766991995,0.668236766991995,0.660853868382192,0.637908745760024,0.633227748449681
0.653942670530336,0.653942670530336,0.653561795629461,0.627941907292057,0.624317746644177
0.656564740738354,0.656564740738354,0.661271084216463,0.642577546628434,0.649379581829866
0.66977435652233,0.66977435652233,0.678479978563758,0.646874168550802,0.689909929851992
0.658283813614864,0.658283813614864,0.667075821008651,0.639286225647307,0.667552262468288
0.670359840565189,0.670359840565189,0.667773622884885,0.62472709549202,0.647915817014836
0.654019444730079,0.654019444730079,0.648023775860118,0.644012672136774,0.662962113127341
0.651615878537933,0.651615878537932,0.641315280935155,0.635767286225921,0.628510697797403
0.655042707959723,0.655042707959723,0.643480939561976,0.630686209362209,0.638847111429974
0.653510586732908,0.653510586732908,0.656102884474342,0.632524213959564,0.645208094955221
0.671708613508905,0.671708613508905,0.656215846246633,0.656420176189232,0.662886181906276
0.670809566959421,0.670809566959421,0.679952342954498,0.660986361174602,0.695167548604415
0.646420116744112,0.646420116744112,0.638377302102971,0.625060264522167,0.632168528449772
0.650014489740239,0.650014489740239,0.657070808732021,0.641431365830102,0.660970474250051
0.647500255417674,0.647500255417674,0.655986281318161,0.632191749782354,0.653984451422571
0.649676749022654,0.649676749022654,0.640453746684625,0.618709540858848,0.631445110703011
0.659411791409135,0.659411791409135,0.664418904532998,0.649464097671703,0.676637879867258
0.651750024029877,0.651750024029876,0.653341671420572,0.628029731714124,0.654480248563366
0.650312691166195,0.650312691166195,0.640868693970797,0.612383697944079,0.607413168833161
0.650501822992755,0.650501822992755,0.64821826482127,0.631399412629582,0.628300400869761
0.664578477465585,0.664578477465585,0.659779335183117,0.659564080460442,0.667978456671592
0.647626348213833,0.647626348213833,0.651290074286055,0.626371345585334,0.637761591508706
0.649762978075397,0.649762978075397,0.649135470903844,0.630659949646012,0.646380675165943
0.657717544156112,0.657717544156112,0.661439080318389,0.637604249501765,0.651092905501302
0.659103228453747,0.659103228453747,0.649611488994067,0.631536003382487,0.633582466595183
0.662084358967542,0.662084358967542,0.651947975438748,0.628119642605039,0.632408980629275
0.657042273931549,0.657042273931549,0.657344780410975,0.639651146428343,0.638311329218735
0.647266748645579,0.647266748645579,0.635932773516656,0.627714531031446,0.638114092369672
0.668782991695889,0.668782991695889,0.679467654628807,0.639256842408464,0.672414144780505
0.660122933692071,0.660122933692071,0.667641455728236,0.634684017509941,0.671754038303257
0.641815399586794,0.641815399586794,0.657192316929012,0.608972820418791,0.62051416091256
0.665038962215311,0.665038962215311,0.665604528792271,0.645891497810629,0.667599376915518
0.66590477215309,0.66590477215309,0.657745623418479,0.65106044061172,0.670500563010262
0.654079727102001,0.654079727102001,0.667522208001973,0.627445123335028,0.650865318780412
0.648625813984917,0.648625813984917,0.649432646469588,0.623347136744139,0.626551952739986
0.658735319927803,0.658735319927803,0.667903627004064,0.642250775448431,0.655915845580612
0.650567576942201,0.650567576942201,0.660440030272983,0.620048867410407,0.626988937716275
0.660382883768114,0.660382883768114,0.661684953539406,0.642476690661175,0.65830293971265
0.661407521071072,0.661407521071072,0.671311453261388,0.655060089720925,0.667925201732851
0.650567544534264,0.650567544534264,0.65099219348552,0.616195449093668,0.617866786642843
0.650384830748738,0.650384830748738,0.653488050002236,0.630932003830383,0.624993034418218
0.655597713651136,0.655597713651136,0.648012299315184,0.640519930900846,0.668294209265635
0.653781709307671,0.653781709307671,0.652435775889165,0.631840916918875,0.660751120905869
0.657146892266108,0.657146892266108,0.648129425866777,0.624086155232786,0.624470189765923
0.666498989244784,0.666498989244784,0.668379942714398,0.648258240415663,0.670349465095148
0.659560493059507,0.659560493059507,0.659097107153114,0.640559292066368,0.664181608717749
0.648091135805654,0.648091135805654,0.65920663151846,0.637475073989401,0.668500698299438
0.654224221158476,0.654224221158476,0.668437847505444,0.627322089350829,0.660501579341921
0.66255736013772,0.66255736013772,0.667914661711798,0.635929273561858,0.6546071078285
0.662699592685114,0.662699592685114,0.648984931946477,0.626454381872788,0.622047424136049
0.647654226183598,0.647654226183598,0.639934121996599,0.621215310084594,0.625181723297057
0.651538831384227,0.651538831384227,0.66343237820588,0.634096833679103,0.642482070988177
0.649296440960575,0.649296440960575,0.65585710534915,0.625929434868816,0.638974124191228
0.669904554522176,0.669904554522176,0.680217056535189,0.661533294408505,0.661582089642827
0.646704802819223,0.646704802819223,0.644689937329758,0.627927166019951,0.621946636544716
0.654497674318123,0.654497674318123,0.649298360437068,0.62461357629217,0.636593199395083
0.647752021908696,0.647752021908696,0.648308952616318,0.625703870798477,0.631739595090163
0.662706774056785,0.662706774056785,0.655192045507584,0.625848495103535,0.628938522785347
0.649324306023516,0.649324306023516,0.647189393514599,0.623694476820544,0.625908227245742
0.652714089785744,0.652714089785744,0.641390478926859,0.645299678796686,0.651980876063526
0.655495843926339,0.655495843926339,0.651406374180835,0.61751840604188,0.623379215684575
0.675624903903853,0.675624903903853,0.662246592811695,0.631207882985874,0.629449642978818
0.656370202697205,0.656370202697205,0.657535500706421,0.639753830369028,0.65015212904029
