"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.686357340720223,0.686357340720223,0.688885041551246,0.641897506925208,0.65266620498615
0.688019390581718,0.688019390581718,0.681059556786703,0.676558171745153,0.683448753462604
0.681128808864267,0.681128808864267,0.680921052631579,0.671295013850416,0.673684210526315
0.695429362880887,0.695429362880887,0.683691135734072,0.667001385041551,0.687534626038781
0.685664819944598,0.685664819944598,0.676142659279778,0.659314404432134,0.666516620498616
0.693524930747922,0.693524930747922,0.699861495844875,0.677181440443214,0.682929362880886
0.704570637119113,0.704570637119113,0.708795013850416,0.680228531855955,0.700657894736843
0.686668975069252,0.686668975069252,0.680020775623271,0.66932132963989,0.685976454293629
0.678878116343491,0.678878116343491,0.691239612188366,0.65952216066482,0.673857340720222
0.657029085872578,0.657029085872578,0.664369806094183,0.626731301939058,0.644806094182825
0.69224376731302,0.69224376731302,0.700242382271469,0.663504155124654,0.686461218836564
0.665477839335181,0.665477839335181,0.682790858725761,0.626523545706372,0.650727146814404
0.686495844875347,0.686495844875347,0.6851108033241,0.640650969529086,0.645013850415513
0.644459833795013,0.644459833795013,0.661045706371192,0.596260387811635,0.616828254847645
0.689577562326871,0.689577562326871,0.681163434903048,0.668005540166205,0.685180055401661
0.675207756232688,0.675207756232688,0.658968144044323,0.658552631578948,0.668871191135736
0.687811634349031,0.687811634349031,0.698649584487534,0.659037396121882,0.690027700831026
0.70270083102493,0.70270083102493,0.710768698060943,0.661842105263158,0.688227146814405
0.693213296398893,0.693213296398893,0.683414127423823,0.663504155124655,0.68930055401662
0.677458448753463,0.677458448753463,0.689854570637119,0.681578947368422,0.679432132963989
0.664750692520776,0.664750692520776,0.667797783933519,0.640858725761772,0.650934903047091
0.681717451523547,0.681717451523547,0.68362188365651,0.684487534626039,0.675796398891968
0.698753462603878,0.698753462603878,0.700484764542936,0.672264542936289,0.680817174515235
0.68476454293629,0.68476454293629,0.69196675900277,0.68126731301939,0.683379501385041
0.672749307479225,0.672749307479225,0.671502770083103,0.628843490304709,0.652458448753461
0.688642659279779,0.688642659279779,0.682375346260389,0.67676592797784,0.684833795013851
0.666412742382271,0.666412742382271,0.671918282548476,0.680193905817174,0.675969529085874
0.674896121883658,0.674896121883658,0.673026315789474,0.641585872576177,0.652008310249307
0.696779778393353,0.696779778393353,0.694321329639889,0.678081717451524,0.703912742382271
0.677458448753462,0.677458448753462,0.684245152354571,0.656059556786703,0.685318559556787
0.661218836565097,0.661218836565097,0.659349030470914,0.620706371191136,0.659279778393351
0.690339335180055,0.690339335180055,0.686426592797783,0.660837950138503,0.678324099722991
0.662846260387811,0.662846260387811,0.676696675900277,0.603047091412743,0.663538781163435
0.682029085872576,0.682029085872576,0.678601108033241,0.668975069252079,0.679362880886427
0.630401662049862,0.630401662049862,0.615200831024931,0.639092797783934,0.644598337950139
0.659903047091413,0.659903047091413,0.666897506925207,0.615893351800555,0.632825484764543
0.639958448753463,0.639958448753463,0.65176592797784,0.668767313019389,0.668247922437674
0.642174515235458,0.642174515235458,0.624168975069251,0.618351800554017,0.63840027700831
