"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.676315789473685,0.65626731301939,0.618905817174516,0.630782548476454,0.631128808864265,0.682340720221608,0.656475069252078,0.656475069252078,0.641447368421052,0.656475069252078,0.656232686980611
0.681128808864268,0.675969529085873,0.622853185595568,0.698891966759003,0.627008310249308,0.68244459833795,0.673060941828255,0.673060941828255,0.670394736842106,0.672437673130194,0.673718836565097
0.692105263157895,0.664023545706371,0.661045706371192,0.6404432132964,0.641793628808866,0.677250692520777,0.665893351800555,0.665893351800555,0.64612188365651,0.666170360110804,0.662430747922438
0.691204986149586,0.672887811634349,0.675623268698061,0.651696675900277,0.68632271468144,0.689092797783934,0.689819944598339,0.689819944598339,0.688261772853187,0.690062326869807,0.690547091412744
0.6606648199446,0.656128808864266,0.627146814404432,0.647056786703601,0.568801939058171,0.664508310249307,0.632202216066482,0.632202216066482,0.578047091412741,0.632063711911358,0.631094182825485
0.69141274238227,0.706475069252078,0.653289473684211,0.659522160664819,0.690443213296399,0.703635734072022,0.693074792243769,0.693074792243769,0.68185595567867,0.693040166204987,0.689369806094183
0.689196675900277,0.655436288088643,0.664716066481995,0.633864265927978,0.691343490304709,0.690927977839336,0.688746537396123,0.688746537396123,0.693109418282548,0.688504155124655,0.691932132963989
0.676558171745153,0.644286703601109,0.656509695290859,0.59259002770083,0.705990304709141,0.688192520775624,0.667520775623269,0.667520775623269,0.685491689750693,0.667624653739612,0.673580332409973
0.691620498614959,0.693871191135733,0.671156509695291,0.688434903047093,0.539404432132964,0.6946675900277,0.679120498614959,0.679120498614959,0.685387811634349,0.67915512465374,0.681509695290859
0.687984764542936,0.653462603878117,0.660716759002771,0.650519390581718,0.68393351800554,0.688504155124653,0.680678670360111,0.680678670360111,0.684695290858726,0.680782548476455,0.681163434903047
0.692486149584488,0.685560941828254,0.674376731301939,0.701281163434902,0.634002770083102,0.696779778393353,0.691308864265929,0.691308864265929,0.690373961218837,0.691793628808865,0.690858725761773
0.700588642659281,0.678116343490304,0.656059556786705,0.643559556786704,0.652666204986149,0.695360110803324,0.67825484764543,0.67825484764543,0.662361495844875,0.678427977839335,0.675484764542936
0.684245152354572,0.641412742382271,0.611634349030472,0.613296398891967,0.667278393351801,0.681198060941827,0.666516620498616,0.666516620498616,0.662603878116344,0.666481994459835,0.666378116343491
