"NoBatch","Batch","Batch1","Batch2","Batch3","ComBat","Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.681346604917503,0.692707571994493,0.724611163539148,0.650823247968506,0.630005920273761,0.622869935524662,0.632950742717486,0.632950742717486,0.647482261749352,0.632259468488423,0.636229268684781
0.678051817030828,0.652621726182388,0.731421368043006,0.635094733285293,0.624048601685792,0.59253281119515,0.637065704666252,0.637065704666252,0.655431197385727,0.636127067640048,0.644765075623028
0.672619075275154,0.628342563742252,0.726853289105983,0.645472748618311,0.614379644208993,0.649710517690065,0.630231868778175,0.630231868778175,0.648355209918225,0.62927504887533,0.642223367583176
0.669802184989394,0.636114356243704,0.705879507870779,0.611462922255536,0.638416174513935,0.62881226860392,0.616579923399865,0.616579923399865,0.629730177725826,0.616247724763804,0.620567944442563
0.675798292219438,0.65855345524951,0.728013408438505,0.669311436160648,0.637335255874483,0.615484854841208,0.658571878057782,0.658571878057782,0.670440907490501,0.657978624225442,0.660389158885475
0.68575296202864,0.676630679015661,0.731928434464073,0.612311619223941,0.622533438978304,0.622161464590729,0.623552903868658,0.623552903868658,0.62256140591962,0.622797350389735,0.631680667423508
0.677133642143352,0.650278071587393,0.687513354406464,0.64414095635488,0.604500616099663,0.607669211668523,0.618189328364437,0.618189328364437,0.645595904561236,0.617549477143064,0.622900300963076
0.684924746832929,0.66727194931152,0.743181890183479,0.613976745066601,0.607683885784559,0.630004323542996,0.623658399595859,0.623658399595859,0.628954001586713,0.622481687068863,0.620443495432724
0.679523557345188,0.640603769559349,0.762735059312946,0.621957139818704,0.626836532603203,0.621971785846186,0.629750824284121,0.629750824284121,0.661168694379435,0.628824449020794,0.645792142165108
0.685432210976775,0.638639151610636,0.73960391588841,0.630050763086685,0.632106738868299,0.632252861207818,0.63612495054613,0.63612495054613,0.649345989820866,0.63549462269502,0.640804872374967
0.662775504541518,0.658801678553961,0.750954587227713,0.687287245793216,0.624098452258987,0.61146929539495,0.640429333034907,0.640429333034907,0.661011890177988,0.639732688615468,0.646580129292553
