"variable","value","L1","iteration"
"Batch",0.78,"lasso",1
"ComBat",0.606741573033708,"lasso",1
"Avg",0.702127659574468,"lasso",1
"n_Avg",0.547619047619048,"lasso",1
"CS_Avg",0.819047619047619,"lasso",1
"Reg_a",0.742268041237113,"lasso",1
"Reg_s",0.715789473684211,"lasso",1
"Batch",0.775193798449612,"rf",1
"ComBat",0.613636363636364,"rf",1
"Avg",0.747474747474748,"rf",1
"n_Avg",0.688172043010753,"rf",1
"CS_Avg",0.796116504854369,"rf",1
"Reg_a",0.644444444444444,"rf",1
"Reg_s",0.181818181818182,"rf",1
"Batch",0.846153846153846,"svm",1
"ComBat",0.629213483146067,"svm",1
"Avg",0.867924528301887,"svm",1
"n_Avg",0.787878787878788,"svm",1
"CS_Avg",0.85981308411215,"svm",1
"Reg_a",0.723404255319149,"svm",1
"Reg_s",0.571428571428571,"svm",1
"Batch",0.775193798449612,"crossmod",1
"ComBat",0.613636363636364,"crossmod",1
"Avg",0.755102040816327,"crossmod",1
"n_Avg",0.681318681318681,"crossmod",1
"CS_Avg",0.85981308411215,"crossmod",1
"Reg_a",0.762886597938144,"crossmod",1
"Reg_s",0.4,"crossmod",1
"Batch",0.774193548387097,"lasso",2
"ComBat",0.712643678160919,"lasso",2
"Avg",0.682352941176471,"lasso",2
"n_Avg",0.564102564102564,"lasso",2
"CS_Avg",0.924528301886792,"lasso",2
"Reg_a",0.833333333333333,"lasso",2
"Reg_s",0.8125,"lasso",2
"Batch",0.793893129770992,"rf",2
"ComBat",0.626506024096385,"rf",2
"Avg",0.747252747252747,"rf",2
"n_Avg",0.674418604651163,"rf",2
"CS_Avg",0.914285714285714,"rf",2
"Reg_a",0.575,"rf",2
"Reg_s",0.352941176470588,"rf",2
"Batch",0.8,"svm",2
"ComBat",0.727272727272727,"svm",2
"Avg",0.891089108910891,"svm",2
"n_Avg",0.741573033707865,"svm",2
"CS_Avg",0.912621359223301,"svm",2
"Reg_a",0.741573033707865,"svm",2
"Reg_s",0.486486486486487,"svm",2
"Batch",0.793893129770992,"crossmod",2
"ComBat",0.626506024096385,"crossmod",2
"Avg",0.857142857142857,"crossmod",2
"n_Avg",0.666666666666667,"crossmod",2
"CS_Avg",0.914285714285714,"crossmod",2
"Reg_a",0.741573033707865,"crossmod",2
"Reg_s",0.328358208955224,"crossmod",2
"Batch",0.826086956521739,"lasso",3
"ComBat",0.698795180722891,"lasso",3
"Avg",0.808988764044944,"lasso",3
