"variable","value","L1","iteration"
"Batch",0.487008609818354,"lasso",1
"ComBat",0.631122279771576,"lasso",1
"Avg",0.601937618798775,"lasso",1
"n_Avg",0.574770444732319,"lasso",1
"CS_Avg",0.656838739617608,"lasso",1
"Reg_a",0.65110923981391,"lasso",1
"Reg_s",0.634880682407694,"lasso",1
"Batch",0.63601677748358,"rf",1
"ComBat",0.603546671025724,"rf",1
"Avg",0.590938223165302,"rf",1
"n_Avg",0.571347594186964,"rf",1
"CS_Avg",0.658287462805286,"rf",1
"Reg_a",0.562825901048728,"rf",1
"Reg_s",0.553845444898307,"rf",1
"Batch",0.745815524443775,"svm",1
"ComBat",0.747357030258432,"svm",1
"Avg",0.590442246633209,"svm",1
"n_Avg",0.552009382318158,"svm",1
"CS_Avg",0.685304210580565,"svm",1
"Reg_a",0.551657596275467,"svm",1
"Reg_s",0.516984154823701,"svm",1
"Batch",0.63601677748358,"crossmod",1
"ComBat",0.603546671025724,"crossmod",1
"Avg",0.591501657420728,"crossmod",1
"n_Avg",0.563171488430888,"crossmod",1
"CS_Avg",0.653063875054419,"crossmod",1
"Reg_a",0.536559670527826,"crossmod",1
"Reg_s",0.51288489568138,"crossmod",1
"Batch",0.455725568349355,"lasso",2
"ComBat",0.568684742444771,"lasso",2
"Avg",0.534328647739408,"lasso",2
"n_Avg",0.494173458733514,"lasso",2
"CS_Avg",0.63361271683122,"lasso",2
"Reg_a",0.631824565466639,"lasso",2
"Reg_s",0.617522009496835,"lasso",2
"Batch",0.626953829792761,"rf",2
"ComBat",0.48221174909511,"rf",2
"Avg",0.511524390037883,"rf",2
"n_Avg",0.469103030802031,"rf",2
"CS_Avg",0.624166880403404,"rf",2
"Reg_a",0.449971843405128,"rf",2
"Reg_s",0.388286503633983,"rf",2
"Batch",0.76735083567324,"svm",2
"ComBat",0.827493194468086,"svm",2
"Avg",0.538629660109523,"svm",2
"n_Avg",0.48833151176855,"svm",2
"CS_Avg",0.678051775027242,"svm",2
"Reg_a",0.487261042080772,"svm",2
"Reg_s",0.412429808522189,"svm",2
"Batch",0.626953829792761,"crossmod",2
"ComBat",0.48221174909511,"crossmod",2
"Avg",0.524358816985742,"crossmod",2
"n_Avg",0.480745708639451,"crossmod",2
"CS_Avg",0.626739410013693,"crossmod",2
"Reg_a",0.447285861453658,"crossmod",2
"Reg_s",0.384638963500995,"crossmod",2
"Batch",0.393929271653223,"lasso",3
"ComBat",0.38952888347888,"lasso",3
"Avg",0.506943937441366,"lasso",3
"n_Avg",0.480202798095528,"lasso",3
"CS_Avg",0.55714622868227,"lasso",3
"Reg_a",0.551913573799389,"lasso",3
"Reg_s",0.530579203975,"lasso",3
"Batch",0.582753606049638,"rf",3
"ComBat",0.451717707268796,"rf",3
"Avg",0.50186293886276,"rf",3
"n_Avg",0.466129928370908,"rf",3
"CS_Avg",0.593423628340677,"rf",3
"Reg_a",0.451307605668114,"rf",3
"Reg_s",0.405847642495127,"rf",3
"Batch",0.599797826104713,"svm",3
"ComBat",0.509437701096881,"svm",3
"Avg",0.47940967069113,"svm",3
"n_Avg",0.441505038225889,"svm",3
"CS_Avg",0.556574502143296,"svm",3
"Reg_a",0.441018293641816,"svm",3
"Reg_s",0.40070613478287,"svm",3
"Batch",0.582753606049638,"crossmod",3
"ComBat",0.451717707268796,"crossmod",3
"Avg",0.49425794494716,"crossmod",3
"n_Avg",0.460857554943846,"crossmod",3
"CS_Avg",0.558045658668794,"crossmod",3
"Reg_a",0.419353704623964,"crossmod",3
"Reg_s",0.381146719600818,"crossmod",3
"Batch",0.458345727023111,"lasso",4
"ComBat",0.58038281949193,"lasso",4
"Avg",0.556003251014372,"lasso",4
"n_Avg",0.528884210756816,"lasso",4
"CS_Avg",0.621833761887087,"lasso",4
"Reg_a",0.616701183245186,"lasso",4
"Reg_s",0.602512652852039,"lasso",4
"Batch",0.630503199583668,"rf",4
"ComBat",0.528593135862626,"rf",4
"Avg",0.545519743540667,"rf",4
"n_Avg",0.51131187549478,"rf",4
"CS_Avg",0.640853067180104,"rf",4
"Reg_a",0.495410267123195,"rf",4
"Reg_s",0.447390903170359,"rf",4
"Batch",0.639592569867925,"svm",4
"ComBat",0.687623260791372,"svm",4
"Avg",0.541718953138392,"svm",4
"n_Avg",0.501093278298254,"svm",4
"CS_Avg",0.642082206548178,"svm",4
"Reg_a",0.500448559018565,"svm",4
"Reg_s",0.446075981280588,"svm",4
"Batch",0.630503199583668,"crossmod",4
"ComBat",0.528593135862626,"crossmod",4
"Avg",0.545637981532318,"crossmod",4
"n_Avg",0.511331561219286,"crossmod",4
"CS_Avg",0.622660098521463,"crossmod",4
"Reg_a",0.480783097773983,"crossmod",4
"Reg_s",0.430311593338062,"crossmod",4
"Batch",0.464885538174641,"lasso",5
"ComBat",0.630428628742647,"lasso",5
"Avg",0.543356891861762,"lasso",5
"n_Avg",0.517584002976308,"lasso",5
"CS_Avg",0.602081580486454,"lasso",5
"Reg_a",0.596444207757216,"lasso",5
"Reg_s",0.582946318759139,"lasso",5
"Batch",0.633195461032756,"rf",5
"ComBat",0.521369625991147,"rf",5
"Avg",0.523314389283673,"rf",5
"n_Avg",0.502747055973014,"rf",5
"CS_Avg",0.593679961612675,"rf",5
"Reg_a",0.495544163500756,"rf",5
"Reg_s",0.491032892967069,"rf",5
"Batch",0.760254433428379,"svm",5
"ComBat",0.67360838523266,"svm",5
"Avg",0.52905748816705,"svm",5
"n_Avg",0.499521643324151,"svm",5
"CS_Avg",0.629027561581838,"svm",5
"Reg_a",0.499086451894354,"svm",5
"Reg_s",0.4749453404524,"svm",5
"Batch",0.633195461032756,"crossmod",5
"ComBat",0.521369625991147,"crossmod",5
"Avg",0.527865006899414,"crossmod",5
"n_Avg",0.50313995991984,"crossmod",5
"CS_Avg",0.591783306336686,"crossmod",5
"Reg_a",0.483816982519048,"crossmod",5
"Reg_s",0.471921743764843,"crossmod",5
"Batch",0.38674820092387,"lasso",6
"ComBat",0.509825462336247,"lasso",6
"Avg",0.512964653305039,"lasso",6
"n_Avg",0.481567292304899,"lasso",6
"CS_Avg",0.583101456950641,"lasso",6
"Reg_a",0.576883752374363,"lasso",6
"Reg_s",0.562946122544514,"lasso",6
"Batch",0.639355822717858,"rf",6
"ComBat",0.500674882665705,"rf",6
"Avg",0.52173323238116,"rf",6
"n_Avg",0.48195301738041,"rf",6
"CS_Avg",0.618458534068484,"rf",6
"Reg_a",0.466669844276641,"rf",6
"Reg_s",0.410860072772226,"rf",6
"Batch",0.653529994887265,"svm",6
"ComBat",0.649979641869577,"svm",6
"Avg",0.513963103925057,"svm",6
"n_Avg",0.460826600227591,"svm",6
"CS_Avg",0.65280362193059,"svm",6
"Reg_a",0.459989324953489,"svm",6
"Reg_s",0.386434687499767,"svm",6
"Batch",0.639355822717858,"crossmod",6
"ComBat",0.500674882665705,"crossmod",6
