"variable","value","L1","iteration"
"Batch",0.818686401480111,"lasso",1
"ComBat",0.737280296022202,"lasso",1
"Avg",0.733580018501388,"lasso",1
"n_Avg",0.737280296022202,"lasso",1
"CS_Avg",0.732654949121184,"lasso",1
"Reg_a",0.735430157261795,"lasso",1
"Reg_s",0.753931544865865,"lasso",1
"Batch",0.756706753006475,"rf",1
"ComBat",0.745605920444034,"rf",1
"Avg",0.76040703052729,"rf",1
"n_Avg",0.770582793709528,"rf",1
"CS_Avg",0.755781683626272,"rf",1
"Reg_a",0.761332099907493,"rf",1
"Reg_s",0.750231267345051,"rf",1
"Batch",0.784458834412581,"svm",1
"ComBat",0.808510638297872,"svm",1
"Avg",0.76040703052729,"svm",1
"n_Avg",0.766882516188714,"svm",1
"CS_Avg",0.756706753006475,"svm",1
"Reg_a",0.766882516188714,"svm",1
"Reg_s",0.780758556891767,"svm",1
"Batch",0.756706753006475,"crossmod",1
"ComBat",0.745605920444034,"crossmod",1
"Avg",0.755781683626272,"crossmod",1
"n_Avg",0.76040703052729,"crossmod",1
"CS_Avg",0.751156336725255,"crossmod",1
"Reg_a",0.768732654949121,"crossmod",1
"Reg_s",0.789084181313599,"crossmod",1
"Batch",0.924848484848485,"lasso",2
"ComBat",0.847272727272727,"lasso",2
"Avg",0.87030303030303,"lasso",2
"n_Avg",0.876363636363636,"lasso",2
"CS_Avg",0.87030303030303,"lasso",2
"Reg_a",0.878787878787879,"lasso",2
"Reg_s",0.883636363636363,"lasso",2
"Batch",0.887272727272727,"rf",2
"ComBat",0.893333333333333,"rf",2
"Avg",0.88,"rf",2
"n_Avg",0.883636363636363,"rf",2
"CS_Avg",0.869090909090909,"rf",2
"Reg_a",0.883636363636363,"rf",2
"Reg_s",0.866666666666666,"rf",2
"Batch",0.873939393939394,"svm",2
"ComBat",0.848484848484848,"svm",2
"Avg",0.884848484848485,"svm",2
"n_Avg",0.877575757575757,"svm",2
"CS_Avg",0.892121212121212,"svm",2
"Reg_a",0.877575757575757,"svm",2
"Reg_s",0.865454545454545,"svm",2
"Batch",0.887272727272727,"crossmod",2
"ComBat",0.893333333333333,"crossmod",2
"Avg",0.884848484848485,"crossmod",2
"n_Avg",0.887272727272727,"crossmod",2
"CS_Avg",0.892121212121212,"crossmod",2
"Reg_a",0.888484848484848,"crossmod",2
"Reg_s",0.881212121212121,"crossmod",2
"Batch",0.884615384615385,"lasso",3
"ComBat",0.84508547008547,"lasso",3
"Avg",0.86965811965812,"lasso",3
"n_Avg",0.881410256410257,"lasso",3
"CS_Avg",0.868589743589744,"lasso",3
"Reg_a",0.881410256410257,"lasso",3
"Reg_s",0.871794871794872,"lasso",3
"Batch",0.914529914529915,"rf",3
"ComBat",0.876068376068376,"rf",3
"Avg",0.853632478632479,"rf",3
"n_Avg",0.86965811965812,"rf",3
"CS_Avg",0.849358974358975,"rf",3
"Reg_a",0.877136752136752,"rf",3
"Reg_s",0.867521367521368,"rf",3
"Batch",0.867521367521368,"svm",3
"ComBat",0.873931623931624,"svm",3
"Avg",0.884615384615385,"svm",3
"n_Avg",0.887820512820513,"svm",3
"CS_Avg",0.880341880341881,"svm",3
"Reg_a",0.887820512820513,"svm",3
"Reg_s",0.883547008547009,"svm",3
"Batch",0.914529914529915,"crossmod",3
"ComBat",0.876068376068376,"crossmod",3
"Avg",0.872863247863248,"crossmod",3
"n_Avg",0.876068376068376,"crossmod",3
"CS_Avg",0.870726495726496,"crossmod",3
"Reg_a",0.887820512820513,"crossmod",3
"Reg_s",0.892094017094017,"crossmod",3
"Batch",0.824561403508772,"lasso",4
"ComBat",0.768833849329206,"lasso",4
"Avg",0.777089783281734,"lasso",4
"n_Avg",0.784313725490196,"lasso",4
