"variable","value","L1","iteration"
"Batch",0.168101495228134,"lasso",1
"ComBat",0.383196811481772,"lasso",1
"Avg",0.457775016372029,"lasso",1
"n_Avg",0.475785413047837,"lasso",1
"CS_Avg",0.396510660335826,"lasso",1
"Reg_a",0.423192318219261,"lasso",1
"Reg_s",0.448434916935463,"lasso",1
"Batch",0.539877525208323,"rf",1
"ComBat",0.294841646506621,"rf",1
"Avg",0.395804237966164,"rf",1
"n_Avg",0.412104144170469,"rf",1
"CS_Avg",0.360290018014342,"rf",1
"Reg_a",0.42767659951739,"rf",1
"Reg_s",0.516771833135462,"rf",1
"Batch",0.343380556645729,"svm",1
"ComBat",0.29608703609295,"svm",1
"Avg",0.344007061498017,"svm",1
"n_Avg",0.375956759353614,"svm",1
"CS_Avg",0.294560305359402,"svm",1
"Reg_a",0.375514131455655,"svm",1
"Reg_s",0.459877477973545,"svm",1
"Batch",0.539877525208323,"crossmod",1
"ComBat",0.294841646506621,"crossmod",1
"Avg",0.395862531455805,"crossmod",1
"n_Avg",0.418212025778517,"crossmod",1
"CS_Avg",0.354009636985889,"crossmod",1
"Reg_a",0.373368407893446,"crossmod",1
"Reg_s",0.498099983753393,"crossmod",1
"Batch",0.153677890919509,"lasso",2
"ComBat",0.35735015426541,"lasso",2
"Avg",0.430927982280681,"lasso",2
"n_Avg",0.443299487135075,"lasso",2
"CS_Avg",0.409576417011009,"lasso",2
"Reg_a",0.422512618195023,"lasso",2
"Reg_s",0.442553401953887,"lasso",2
"Batch",0.521100906028974,"rf",2
"ComBat",0.297598609344811,"rf",2
"Avg",0.381588524791753,"rf",2
"n_Avg",0.378953269660243,"rf",2
"CS_Avg",0.381353288088305,"rf",2
"Reg_a",0.382072169860034,"rf",2
"Reg_s",0.405735901172387,"rf",2
"Batch",0.223094568995818,"svm",2
"ComBat",0.168497481579876,"svm",2
"Avg",0.329751239624752,"svm",2
"n_Avg",0.34121278733794,"svm",2
"CS_Avg",0.327256810406026,"svm",2
"Reg_a",0.341177740920331,"svm",2
"Reg_s",0.369025694034569,"svm",2
"Batch",0.521100906028974,"crossmod",2
"ComBat",0.297598609344811,"crossmod",2
"Avg",0.377369592961187,"crossmod",2
"n_Avg",0.384482352364164,"crossmod",2
"CS_Avg",0.368915461258586,"crossmod",2
"Reg_a",0.340559751374712,"crossmod",2
"Reg_s",0.402083957386054,"crossmod",2
"Batch",0.222625890303026,"lasso",3
"ComBat",0.284938629660883,"lasso",3
"Avg",0.515713491013659,"lasso",3
"n_Avg",0.539072021290238,"lasso",3
"CS_Avg",0.434335980757179,"lasso",3
"Reg_a",0.47514571284496,"lasso",3
"Reg_s",0.502457798933099,"lasso",3
"Batch",0.547237540932795,"rf",3
"ComBat",0.395226610021479,"rf",3
"Avg",0.464004827890678,"rf",3
"n_Avg",0.491133580715992,"rf",3
"CS_Avg",0.414194377492486,"rf",3
"Reg_a",0.512336841005161,"rf",3
"Reg_s",0.631667671151729,"rf",3
"Batch",0.345278513040465,"svm",3
"ComBat",0.32021844671191,"svm",3
"Avg",0.397690542403511,"svm",3
"n_Avg",0.428165892354493,"svm",3
"CS_Avg",0.329668786205656,"svm",3
"Reg_a",0.428270447049407,"svm",3
"Reg_s",0.519941806569899,"svm",3
"Batch",0.547237540932795,"crossmod",3
"ComBat",0.395226610021479,"crossmod",3
"Avg",0.455571061314115,"crossmod",3
"n_Avg",0.482851567000468,"crossmod",3
"CS_Avg",0.399610685031629,"crossmod",3
"Reg_a",0.425159078744841,"crossmod",3
"Reg_s",0.582225461930752,"crossmod",3
"Batch",0.223199025168475,"lasso",4
"ComBat",0.400039519775434,"lasso",4
"Avg",0.455436827019843,"lasso",4
"n_Avg",0.487807832762243,"lasso",4
"CS_Avg",0.365237699838327,"lasso",4
"Reg_a",0.400712114104165,"lasso",4
"Reg_s",0.432289594562595,"lasso",4
"Batch",0.508841107943891,"rf",4
"ComBat",0.337581482412859,"rf",4
"Avg",0.403212677911944,"rf",4
"n_Avg",0.431777550133806,"rf",4
"CS_Avg",0.343966638234854,"rf",4
"Reg_a",0.454468266673461,"rf",4
"Reg_s",0.573725400686962,"rf",4
"Batch",0.313471486067027,"svm",4
"ComBat",0.37237236411969,"svm",4
"Avg",0.33413755978159,"svm",4
"n_Avg",0.370406135558301,"svm",4
"CS_Avg",0.259939454665952,"svm",4
"Reg_a",0.370530062808123,"svm",4
"Reg_s",0.457584730445973,"svm",4
"Batch",0.508841107943891,"crossmod",4
"ComBat",0.337581482412859,"crossmod",4
"Avg",0.394121728232904,"crossmod",4
"n_Avg",0.42633271172356,"crossmod",4
"CS_Avg",0.331666800042128,"crossmod",4
"Reg_a",0.36754997658111,"crossmod",4
"Reg_s",0.528968705751432,"crossmod",4
"Batch",0.219929736364693,"lasso",5
"ComBat",0.459354266431662,"lasso",5
"Avg",0.487358152919831,"lasso",5
"n_Avg",0.509416435283842,"lasso",5
"CS_Avg",0.42985002249265,"lasso",5
"Reg_a",0.457099037662119,"lasso",5
"Reg_s",0.495846327453554,"lasso",5
"Batch",0.543233712563042,"rf",5
"ComBat",0.367886733530861,"rf",5
"Avg",0.431916475487725,"rf",5
"n_Avg",0.44926097132188,"rf",5
"CS_Avg",0.398852654881752,"rf",5
"Reg_a",0.465359018897554,"rf",5
"Reg_s",0.554266612757319,"rf",5
"Batch",0.435463233416856,"svm",5
"ComBat",0.440526371613027,"svm",5
"Avg",0.385051001632584,"svm",5
"n_Avg",0.412897797289229,"svm",5
"CS_Avg",0.34854003227798,"svm",5
"Reg_a",0.412436932566783,"svm",5
"Reg_s",0.495373096671459,"svm",5
"Batch",0.543233712563042,"crossmod",5
"ComBat",0.367886733530861,"crossmod",5
"Avg",0.431441812684855,"crossmod",5
"n_Avg",0.453968409778867,"crossmod",5
"CS_Avg",0.394165968928895,"crossmod",5
"Reg_a",0.410474229861162,"crossmod",5
"Reg_s",0.550003780646511,"crossmod",5
"Batch",0.238590696582065,"lasso",6
"ComBat",0.299093295029006,"lasso",6
"Avg",0.471052078757768,"lasso",6
"n_Avg",0.486469389625654,"lasso",6
"CS_Avg",0.405134235321167,"lasso",6
"Reg_a",0.43273555444277,"lasso",6
"Reg_s",0.436226920139537,"lasso",6
"Batch",0.51893011854243,"rf",6
"ComBat",0.330346028305968,"rf",6
"Avg",0.422443256095495,"rf",6
"n_Avg",0.435367653583376,"rf",6
"CS_Avg",0.390676934132035,"rf",6
"Reg_a",0.448619921089055,"rf",6
"Reg_s",0.520018601722557,"rf",6
"Batch",0.26040833331439,"svm",6
"ComBat",0.292661713498081,"svm",6
"Avg",0.366204752981737,"svm",6
"n_Avg",0.385417271393314,"svm",6
"CS_Avg",0.310882896186629,"svm",6
"Reg_a",0.386096522881953,"svm",6
"Reg_s",0.442594060719189,"svm",6
"Batch",0.51893011854243,"crossmod",6
"ComBat",0.330346028305968,"crossmod",6
"Avg",0.416428965513389,"crossmod",6
"n_Avg",0.432363519515857,"crossmod",6
"CS_Avg",0.373449962507219,"crossmod",6
"Reg_a",0.383508621698299,"crossmod",6
"Reg_s",0.484035774763251,"crossmod",6
"Batch",0.291408986493557,"lasso",7
"ComBat",0.347381719203077,"lasso",7
"Avg",0.511337211260476,"lasso",7
"n_Avg",0.542452832260259,"lasso",7
"CS_Avg",0.427464172021835,"lasso",7
"Reg_a",0.475466024570639,"lasso",7
"Reg_s",0.503896242764818,"lasso",7
"Batch",0.543932777584935,"rf",7
"ComBat",0.42858087170849,"rf",7
"Avg",0.492614199591505,"rf",7
"n_Avg",0.517383462904012,"rf",7
"CS_Avg",0.446544415457095,"rf",7
"Reg_a",0.536428552671504,"rf",7
"Reg_s",0.642453564683099,"rf",7
"Batch",0.346273509928143,"svm",7
"ComBat",0.380540650402987,"svm",7
"Avg",0.426687649897718,"svm",7
"n_Avg",0.456566024511698,"svm",7
"CS_Avg",0.351756889145937,"svm",7
"Reg_a",0.457155242508721,"svm",7
"Reg_s",0.538819964861466,"svm",7
"Batch",0.543932777584935,"crossmod",7
"ComBat",0.42858087170849,"crossmod",7
"Avg",0.473538568653315,"crossmod",7
"n_Avg",0.50195692802006,"crossmod",7
"CS_Avg",0.416918701629016,"crossmod",7
"Reg_a",0.453880002485765,"crossmod",7
"Reg_s",0.592623382432457,"crossmod",7
"Batch",0.262099403691074,"lasso",8
"ComBat",0.376498470329228,"lasso",8
"Avg",0.498817380958468,"lasso",8
"n_Avg",0.52585076939107,"lasso",8
"CS_Avg",0.432646623013871,"lasso",8
"Reg_a",0.469231312561685,"lasso",8
"Reg_s",0.509330628639717,"lasso",8
"Batch",0.544821826207638,"rf",8
"ComBat",0.376951148978991,"rf",8
"Avg",0.446454890287874,"rf",8
"n_Avg",0.469816652396839,"rf",8
"CS_Avg",0.403375286945664,"rf",8
"Reg_a",0.489246147913899,"rf",8
"Reg_s",0.59921352049552,"rf",8
"Batch",0.426693485162157,"svm",8
"ComBat",0.379479931012146,"svm",8
"Avg",0.400306980450856,"svm",8
"n_Avg",0.429313426721752,"svm",8
"CS_Avg",0.346913158713986,"svm",8
"Reg_a",0.42913773879058,"svm",8
"Reg_s",0.519424981426419,"svm",8
"Batch",0.544821826207638,"crossmod",8
"ComBat",0.376951148978991,"crossmod",8
"Avg",0.445214937594946,"crossmod",8
"n_Avg",0.471694990674869,"crossmod",8
"CS_Avg",0.398333418257022,"crossmod",8
"Reg_a",0.426569959471693,"crossmod",8
"Reg_s",0.581956355024212,"crossmod",8
"Batch",0.266568554888777,"lasso",9
"ComBat",0.416874201836168,"lasso",9
"Avg",0.513535716965266,"lasso",9
