"variable","value","L1","iteration"
"Batch",0.690909090909091,"lasso",1
"ComBat",0.692307692307692,"lasso",1
"Avg",0.631578947368421,"lasso",1
"n_Avg",0.52,"lasso",1
"CS_Avg",0.64406779661017,"lasso",1
"Reg_a",0.64406779661017,"lasso",1
"Reg_s",0.631578947368421,"lasso",1
"Batch",0.567164179104478,"rf",1
"ComBat",0.588235294117647,"rf",1
"Avg",0.666666666666667,"rf",1
"n_Avg",0.653846153846154,"rf",1
"CS_Avg",0.612903225806452,"rf",1
"Reg_a",0.653846153846154,"rf",1
"Reg_s",0.545454545454546,"rf",1
"Batch",0.620689655172414,"svm",1
"ComBat",0.655172413793103,"svm",1
"Avg",0.631578947368421,"svm",1
"n_Avg",0.642857142857143,"svm",1
"CS_Avg",0.633333333333333,"svm",1
"Reg_a",0.642857142857143,"svm",1
"Reg_s",0.473684210526316,"svm",1
"Batch",0.567164179104478,"crossmod",1
"ComBat",0.588235294117647,"crossmod",1
"Avg",0.631578947368421,"crossmod",1
"n_Avg",0.666666666666667,"crossmod",1
"CS_Avg",0.633333333333333,"crossmod",1
"Reg_a",0.612244897959184,"crossmod",1
"Reg_s",0.529411764705882,"crossmod",1
"Batch",0.651162790697674,"lasso",2
"ComBat",0.666666666666667,"lasso",2
"Avg",0.533333333333333,"lasso",2
"n_Avg",0.511627906976744,"lasso",2
"CS_Avg",0.571428571428571,"lasso",2
"Reg_a",0.571428571428571,"lasso",2
"Reg_s",0.595744680851064,"lasso",2
"Batch",0.545454545454546,"rf",2
"ComBat",0.651162790697674,"rf",2
"Avg",0.636363636363636,"rf",2
"n_Avg",0.651162790697674,"rf",2
"CS_Avg",0.56,"rf",2
"Reg_a",0.585365853658537,"rf",2
"Reg_s",0.666666666666667,"rf",2
"Batch",0.571428571428571,"svm",2
"ComBat",0.571428571428571,"svm",2
"Avg",0.583333333333333,"svm",2
"n_Avg",0.571428571428571,"svm",2
"CS_Avg",0.56,"svm",2
"Reg_a",0.571428571428571,"svm",2
"Reg_s",0.5625,"svm",2
"Batch",0.545454545454546,"crossmod",2
"ComBat",0.651162790697674,"crossmod",2
"Avg",0.595744680851064,"crossmod",2
"n_Avg",0.651162790697674,"crossmod",2
"CS_Avg",0.56,"crossmod",2
"Reg_a",0.585365853658537,"crossmod",2
"Reg_s",0.758620689655172,"crossmod",2
"Batch",0.714285714285714,"lasso",3
"ComBat",0.756756756756757,"lasso",3
"Avg",0.711111111111111,"lasso",3
"n_Avg",0.651162790697674,"lasso",3
"CS_Avg",0.615384615384615,"lasso",3
"Reg_a",0.615384615384615,"lasso",3
"Reg_s",0.627450980392157,"lasso",3
"Batch",0.641509433962264,"rf",3
"ComBat",0.714285714285714,"rf",3
"Avg",0.652173913043478,"rf",3
"n_Avg",0.666666666666667,"rf",3
"CS_Avg",0.64,"rf",3
"Reg_a",0.731707317073171,"rf",3
"Reg_s",0.733333333333333,"rf",3
"Batch",0.6,"svm",3
"ComBat",0.681818181818182,"svm",3
"Avg",0.625,"svm",3
"n_Avg",0.681818181818182,"svm",3
"CS_Avg",0.64,"svm",3
"Reg_a",0.681818181818182,"svm",3
"Reg_s",0.75,"svm",3
"Batch",0.641509433962264,"crossmod",3
"ComBat",0.714285714285714,"crossmod",3
