"variable","value","L1","iteration"
"Batch",0.255813953488372,"lasso",1
"ComBat",0.406976744186047,"lasso",1
"Avg",0.325581395348837,"lasso",1
"n_Avg",0.441860465116279,"lasso",1
"CS_Avg",0.22093023255814,"lasso",1
"Reg_a",0.290697674418605,"lasso",1
"Reg_s",0.313953488372093,"lasso",1
"Batch",0.337209302325581,"rf",1
"ComBat",0.395348837209302,"rf",1
"Avg",0.290697674418605,"rf",1
"n_Avg",0.337209302325581,"rf",1
"CS_Avg",0.244186046511628,"rf",1
"Reg_a",0.372093023255814,"rf",1
"Reg_s",0.627906976744186,"rf",1
"Batch",0.186046511627907,"svm",1
"ComBat",0.383720930232558,"svm",1
"Avg",0.162790697674419,"svm",1
"n_Avg",0.244186046511628,"svm",1
"CS_Avg",0.174418604651163,"svm",1
"Reg_a",0.302325581395349,"svm",1
"Reg_s",0.418604651162791,"svm",1
"Batch",0.337209302325581,"crossmod",1
"ComBat",0.395348837209302,"crossmod",1
"Avg",0.27906976744186,"crossmod",1
"n_Avg",0.337209302325581,"crossmod",1
"CS_Avg",0.174418604651163,"crossmod",1
"Reg_a",0.267441860465116,"crossmod",1
"Reg_s",0.523255813953488,"crossmod",1
"Batch",0.244186046511628,"lasso",2
"ComBat",0.290697674418605,"lasso",2
"Avg",0.313953488372093,"lasso",2
"n_Avg",0.395348837209302,"lasso",2
"CS_Avg",0.0930232558139535,"lasso",2
"Reg_a",0.186046511627907,"lasso",2
"Reg_s",0.209302325581395,"lasso",2
"Batch",0.313953488372093,"rf",2
"ComBat",0.36046511627907,"rf",2
"Avg",0.267441860465116,"rf",2
"n_Avg",0.325581395348837,"rf",2
"CS_Avg",0.104651162790698,"rf",2
"Reg_a",0.395348837209302,"rf",2
"Reg_s",0.511627906976744,"rf",2
"Batch",0.22093023255814,"svm",2
"ComBat",0.27906976744186,"svm",2
"Avg",0.127906976744186,"svm",2
"n_Avg",0.267441860465116,"svm",2
"CS_Avg",0.104651162790698,"svm",2
"Reg_a",0.267441860465116,"svm",2
"Reg_s",0.441860465116279,"svm",2
"Batch",0.313953488372093,"crossmod",2
"ComBat",0.36046511627907,"crossmod",2
"Avg",0.162790697674419,"crossmod",2
"n_Avg",0.325581395348837,"crossmod",2
