"variable","value","L1","iteration"
"Batch",0.394902992901686,"lasso",1
"ComBat",0.44296414048419,"lasso",1
"Avg",0.450906447772536,"lasso",1
"n_Avg",0.437241261550413,"lasso",1
"CS_Avg",0.481833987614778,"lasso",1
"Reg_a",0.479618080313717,"lasso",1
"Reg_s",0.472174786711459,"lasso",1
"Batch",0.472349854149335,"rf",1
"ComBat",0.450227442744926,"rf",1
"Avg",0.445454465478689,"rf",1
"n_Avg",0.431890351114756,"rf",1
"CS_Avg",0.480362253766948,"rf",1
"Reg_a",0.426302483727469,"rf",1
"Reg_s",0.414267032816508,"rf",1
"Batch",0.471623374373659,"svm",1
"ComBat",0.477356457451664,"svm",1
"Avg",0.450421690441767,"svm",1
"n_Avg",0.430254004389087,"svm",1
"CS_Avg",0.492339406321438,"svm",1
"Reg_a",0.429967610487926,"svm",1
"Reg_s",0.407665725777354,"svm",1
"Batch",0.472349854149335,"crossmod",1
"ComBat",0.450227442744926,"crossmod",1
"Avg",0.44742831675972,"crossmod",1
"n_Avg",0.431614819870647,"crossmod",1
"CS_Avg",0.479917495116767,"crossmod",1
"Reg_a",0.42036922165129,"crossmod",1
"Reg_s",0.404953298273541,"crossmod",1
"Batch",0.385690488519027,"lasso",2
"ComBat",0.403412636655927,"lasso",2
"Avg",0.4223281394196,"lasso",2
"n_Avg",0.399558829948369,"lasso",2
"CS_Avg",0.472243880094159,"lasso",2
"Reg_a",0.470960580815567,"lasso",2
"Reg_s",0.462119362964362,"lasso",2
"Batch",0.467567208061149,"rf",2
"ComBat",0.400686381548129,"rf",2
"Avg",0.41361304028582,"rf",2
"n_Avg",0.389044156784896,"rf",2
"CS_Avg",0.468260277189693,"rf",2
"Reg_a",0.377194286592583,"rf",2
"Reg_s",0.338437919876771,"rf",2
"Batch",0.453424441860485,"svm",2
"ComBat",0.476510733972899,"svm",2
"Avg",0.427862494175052,"svm",2
"n_Avg",0.40164352222502,"svm",2
"CS_Avg",0.484640482769546,"svm",2
"Reg_a",0.401049916541462,"svm",2
"Reg_s",0.357573339310926,"svm",2
"Batch",0.467567208061149,"crossmod",2
"ComBat",0.400686381548129,"crossmod",2
"Avg",0.419750709070828,"crossmod",2
"n_Avg",0.394983998819158,"crossmod",2
"CS_Avg",0.469184659656241,"crossmod",2
"Reg_a",0.37798873720622,"crossmod",2
"Reg_s",0.338838608227697,"crossmod",2
"Batch",0.346882613321847,"lasso",3
"ComBat",0.335310354734684,"lasso",3
"Avg",0.403655396373049,"lasso",3
"n_Avg",0.387346132017063,"lasso",3
"CS_Avg",0.440371772448909,"lasso",3
"Reg_a",0.438786453110558,"lasso",3
"Reg_s",0.428636747380356,"lasso",3
"Batch",0.443894914567133,"rf",3
"ComBat",0.377349335509757,"rf",3
"Avg",0.406166630008782,"rf",3
"n_Avg",0.383854575310413,"rf",3
"CS_Avg",0.45311470946751,"rf",3
"Reg_a",0.374244478048495,"rf",3
"Reg_s",0.344777049522406,"rf",3
"Batch",0.446364387491409,"svm",3
"ComBat",0.387200100116646,"svm",3
"Avg",0.39694522574526,"svm",3
"n_Avg",0.372505676486052,"svm",3
"CS_Avg",0.442425964694711,"svm",3
"Reg_a",0.372134883496933,"svm",3
"Reg_s",0.345170938875291,"svm",3
"Batch",0.443894914567133,"crossmod",3
"ComBat",0.377349335509757,"crossmod",3
"Avg",0.400873627293594,"crossmod",3
"n_Avg",0.379601307319767,"crossmod",3
"CS_Avg",0.44024857770342,"crossmod",3
"Reg_a",0.357379112097878,"crossmod",3
"Reg_s",0.332828818826882,"crossmod",3
"Batch",0.383209325767883,"lasso",4
"ComBat",0.420247225687522,"lasso",4
"Avg",0.429421200234726,"lasso",4
"n_Avg",0.413904966382543,"lasso",4
"CS_Avg",0.46979543145976,"lasso",4
"Reg_a",0.468492238310423,"lasso",4
"Reg_s",0.462414639643693,"lasso",4
"Batch",0.469036704070545,"rf",4
"ComBat",0.420941466118899,"rf",4
"Avg",0.425004117953189,"rf",4
"n_Avg",0.403716694995019,"rf",4
"CS_Avg",0.47361207370336,"rf",4
"Reg_a",0.393753149100361,"rf",4
"Reg_s",0.361524523386883,"rf",4
"Batch",0.457863978021399,"svm",4
"ComBat",0.467869127399514,"svm",4
"Avg",0.4278065997508,"svm",4
"n_Avg",0.403866931916686,"svm",4
"CS_Avg",0.480261251495029,"svm",4
"Reg_a",0.403403292087023,"svm",4
"Reg_s",0.366812796062711,"svm",4
"Batch",0.469036704070545,"crossmod",4
"ComBat",0.420941466118899,"crossmod",4
"Avg",0.425727801055881,"crossmod",4
"n_Avg",0.405064153329988,"crossmod",4
"CS_Avg",0.469055069878731,"crossmod",4
"Reg_a",0.389944682355376,"crossmod",4
"Reg_s",0.356258628372093,"crossmod",4
"Batch",0.385785125190486,"lasso",5
"ComBat",0.421648446044044,"lasso",5
"Avg",0.42458797012649,"lasso",5
"n_Avg",0.411478733661297,"lasso",5
"CS_Avg",0.4528297333065,"lasso",5
"Reg_a",0.450143956901725,"lasso",5
"Reg_s",0.443410292397699,"lasso",5
"Batch",0.470349321880071,"rf",5
"ComBat",0.416446429990433,"rf",5
"Avg",0.417852826794459,"rf",5
"n_Avg",0.406504738321688,"rf",5
"CS_Avg",0.449504000244473,"rf",5
"Reg_a",0.402438164244815,"rf",5
"Reg_s",0.398848580293893,"rf",5
"Batch",0.438442766277287,"svm",5
"ComBat",0.424420653770115,"svm",5
"Avg",0.419509073212348,"svm",5
"n_Avg",0.405845913418605,"svm",5
"CS_Avg",0.454888813292395,"svm",5
"Reg_a",0.405628862920309,"svm",5
"Reg_s",0.395094103884776,"svm",5
"Batch",0.470349321880071,"crossmod",5
"ComBat",0.416446429990433,"crossmod",5
"Avg",0.41890320939021,"crossmod",5
"n_Avg",0.406008463222186,"crossmod",5
"CS_Avg",0.447790701098672,"crossmod",5
"Reg_a",0.398748277169205,"crossmod",5
"Reg_s",0.393208478692017,"crossmod",5
"Batch",0.34484870162565,"lasso",6
"ComBat",0.387658100358605,"lasso",6
"Avg",0.412613982564126,"lasso",6
"n_Avg",0.393908204177525,"lasso",6
"CS_Avg",0.450393900966767,"lasso",6
"Reg_a",0.446966644397152,"lasso",6
"Reg_s",0.438133903169265,"lasso",6
"Batch",0.473524111637052,"rf",6
"ComBat",0.409012537240819,"rf",6
"Avg",0.418468600430022,"rf",6
"n_Avg",0.396193113516021,"rf",6
"CS_Avg",0.465703775769883,"rf",6
"Reg_a",0.387169204572853,"rf",6
"Reg_s",0.356624797033685,"rf",6
"Batch",0.436274075707198,"svm",6
"ComBat",0.438947247208922,"svm",6
