"variable","value","L1","iteration"
"Batch",1,"lasso",1
"ComBat",0.936117936117936,"lasso",1
"Avg",0.938574938574938,"lasso",1
"n_Avg",0.941850941850942,"lasso",1
"CS_Avg",0.945945945945946,"lasso",1
"Reg_a",0.938574938574939,"lasso",1
"Reg_s",0.911547911547912,"lasso",1
"Batch",0.863226863226863,"rf",1
"ComBat",0.995904995904996,"rf",1
"Avg",0.99017199017199,"rf",1
"n_Avg",0.977886977886978,"rf",1
"CS_Avg",0.99017199017199,"rf",1
"Reg_a",0.977886977886978,"rf",1
"Reg_s",0.963144963144963,"rf",1
"Batch",0.912366912366912,"svm",1
"ComBat",0.973791973791974,"svm",1
"Avg",0.972972972972973,"svm",1
"n_Avg",0.963144963144963,"svm",1
"CS_Avg",0.985257985257985,"svm",1
"Reg_a",0.963144963144963,"svm",1
"Reg_s",0.941031941031941,"svm",1
"Batch",0.863226863226863,"crossmod",1
"ComBat",0.995904995904996,"crossmod",1
"Avg",0.972972972972973,"crossmod",1
"n_Avg",0.972972972972973,"crossmod",1
"CS_Avg",0.975429975429975,"crossmod",1
"Reg_a",0.963144963144963,"crossmod",1
"Reg_s",0.926289926289926,"crossmod",1
"Batch",1,"lasso",2
"ComBat",0.916083916083916,"lasso",2
"Avg",0.961538461538462,"lasso",2
"n_Avg",0.963286713286713,"lasso",2
"CS_Avg",0.965034965034965,"lasso",2
"Reg_a",0.954545454545455,"lasso",2
"Reg_s",0.920454545454546,"lasso",2
"Batch",0.961538461538462,"rf",2
"ComBat",0.997377622377622,"rf",2
"Avg",0.990384615384615,"rf",2
"n_Avg",0.991258741258741,"rf",2
"CS_Avg",0.991258741258741,"rf",2
"Reg_a",0.992132867132867,"rf",2
"Reg_s",0.987762237762238,"rf",2
"Batch",0.972027972027972,"svm",2
"ComBat",0.994755244755245,"svm",2
"Avg",0.983391608391608,"svm",2
"n_Avg",0.981643356643357,"svm",2
"CS_Avg",0.986888111888112,"svm",2
"Reg_a",0.981643356643357,"svm",2
"Reg_s",0.977272727272727,"svm",2
"Batch",0.961538461538462,"crossmod",2
"ComBat",0.997377622377622,"crossmod",2
"Avg",0.98513986013986,"crossmod",2
"n_Avg",0.984265734265734,"crossmod",2
"CS_Avg",0.986888111888112,"crossmod",2
"Reg_a",0.981643356643357,"crossmod",2
"Reg_s",0.968531468531469,"crossmod",2
"Batch",0.989247311827957,"lasso",3
"ComBat",0.990901571546733,"lasso",3
"Avg",0.894954507857734,"lasso",3
"n_Avg",0.911497105045492,"lasso",3
"CS_Avg",0.899090157154673,"lasso",3
"Reg_a",0.901571546732837,"lasso",3
"Reg_s",0.897435897435897,"lasso",3
"Batch",0.823821339950372,"rf",3
"ComBat",0.943755169561621,"rf",3
"Avg",0.935483870967742,"rf",3
"n_Avg",0.934656741108354,"rf",3
"CS_Avg",0.938792390405294,"rf",3
"Reg_a",0.934656741108354,"rf",3
"Reg_s",0.903225806451613,"rf",3
"Batch",0.966914805624483,"svm",3
"ComBat",0.987593052109181,"svm",3
"Avg",0.935483870967742,"svm",3
"n_Avg",0.934656741108354,"svm",3
"CS_Avg",0.942100909842845,"svm",3
"Reg_a",0.934656741108354,"svm",3
"Reg_s",0.926385442514475,"svm",3
"Batch",0.823821339950372,"crossmod",3
"ComBat",0.943755169561621,"crossmod",3
"Avg",0.922249793217535,"crossmod",3
"n_Avg",0.926385442514475,"crossmod",3
"CS_Avg",0.93217535153019,"crossmod",3
"Reg_a",0.934656741108354,"crossmod",3
"Reg_s",0.923904052936311,"crossmod",3
"Batch",0.987593052109181,"lasso",4
"ComBat",0.930521091811414,"lasso",4
"Avg",0.965260545905707,"lasso",4
"n_Avg",0.97601323407775,"lasso",4
"CS_Avg",0.966914805624483,"lasso",4
"Reg_a",0.981803143093466,"lasso",4
"Reg_s",0.965260545905707,"lasso",4
"Batch",0.921422663358147,"rf",4
"ComBat",0.982630272952854,"rf",4
"Avg",0.977667493796526,"rf",4
"n_Avg",0.971050454921423,"rf",4
"CS_Avg",0.981803143093466,"rf",4
"Reg_a",0.970223325062035,"rf",4
"Reg_s",0.96029776674938,"rf",4
"Batch",0.957816377171216,"svm",4
"ComBat",0.999172870140612,"svm",4
"Avg",0.980976013234078,"svm",4
"n_Avg",0.982630272952854,"svm",4
"CS_Avg",0.984284532671629,"svm",4
"Reg_a",0.982630272952854,"svm",4
"Reg_s",0.980976013234078,"svm",4
"Batch",0.921422663358147,"crossmod",4
"ComBat",0.982630272952854,"crossmod",4
"Avg",0.981803143093466,"crossmod",4
"n_Avg",0.981803143093466,"crossmod",4
"CS_Avg",0.982630272952854,"crossmod",4
"Reg_a",0.982630272952854,"crossmod",4
