"variable","value","L1","iteration"
"Batch",0.414132873688672,"lasso",1
"ComBat",0.529341233755017,"lasso",1
"Avg",0.45255728227943,"lasso",1
"n_Avg",0.487750928537269,"lasso",1
"CS_Avg",0.387709815261467,"lasso",1
"Reg_a",0.427151594726343,"lasso",1
"Reg_s",0.446872961507612,"lasso",1
"Batch",0.455247411461052,"rf",1
"ComBat",0.488590800877803,"rf",1
"Avg",0.445398587145152,"rf",1
"n_Avg",0.479366109131789,"rf",1
"CS_Avg",0.399631077278317,"rf",1
"Reg_a",0.495130469541548,"rf",1
"Reg_s",0.575000202338693,"rf",1
"Batch",0.414585164909162,"svm",1
"ComBat",0.533400337257583,"svm",1
"Avg",0.410351270118933,"svm",1
"n_Avg",0.448411350138285,"svm",1
"CS_Avg",0.358195259537868,"svm",1
"Reg_a",0.458643329689243,"svm",1
"Reg_s",0.520134866588877,"svm",1
"Batch",0.455247411461052,"crossmod",1
"ComBat",0.488590800877803,"crossmod",1
"Avg",0.433250502292483,"crossmod",1
"n_Avg",0.469286140290051,"crossmod",1
"CS_Avg",0.388758856373669,"crossmod",1
"Reg_a",0.457369318106473,"crossmod",1
"Reg_s",0.556874925594303,"crossmod",1
"Batch",0.423802780126505,"lasso",2
"ComBat",0.466424834775961,"lasso",2
"Avg",0.405241922387978,"lasso",2
"n_Avg",0.440771180925653,"lasso",2
"CS_Avg",0.328502799225956,"lasso",2
"Reg_a",0.369047819357445,"lasso",2
"Reg_s",0.386374699779713,"lasso",2
"Batch",0.45024001800299,"rf",2
"ComBat",0.438957445008618,"rf",2
"Avg",0.396297172968909,"rf",2
"n_Avg",0.431690167332096,"rf",2
"CS_Avg",0.341033584069625,"rf",2
"Reg_a",0.448994903498423,"rf",2
"Reg_s",0.535584195461497,"rf",2
"Batch",0.358123831184256,"svm",2
"ComBat",0.448422858440861,"svm",2
"Avg",0.362524006582937,"svm",2
"n_Avg",0.40419170481207,"svm",2
"CS_Avg",0.298626301000497,"svm",2
"Reg_a",0.4154880611761,"svm",2
"Reg_s",0.484243943222901,"svm",2
"Batch",0.45024001800299,"crossmod",2
"ComBat",0.438957445008618,"crossmod",2
"Avg",0.385686607929658,"crossmod",2
"n_Avg",0.423350526133791,"crossmod",2
"CS_Avg",0.33263998604606,"crossmod",2
"Reg_a",0.413909153015774,"crossmod",2
"Reg_s",0.523821420128588,"crossmod",2
"Batch",0.37162957926476,"lasso",3
"ComBat",0.478477011471053,"lasso",3
"Avg",0.390471140888368,"lasso",3
"n_Avg",0.425794074858516,"lasso",3
"CS_Avg",0.322478306752764,"lasso",3
"Reg_a",0.356789742886278,"lasso",3
"Reg_s",0.375643587647054,"lasso",3
"Batch",0.443637289235069,"rf",3
"ComBat",0.419290392181629,"rf",3
"Avg",0.382471618807161,"rf",3
"n_Avg",0.416293300423612,"rf",3
"CS_Avg",0.332982186351196,"rf",3
"Reg_a",0.432705261344385,"rf",3
"Reg_s",0.517003346802559,"rf",3
"Batch",0.357997664307932,"svm",3
"ComBat",0.455120776139606,"svm",3
"Avg",0.356809042084309,"svm",3
"n_Avg",0.394508367017484,"svm",3
"CS_Avg",0.313902370904268,"svm",3
"Reg_a",0.404223409855506,"svm",3
"Reg_s",0.466002159524222,"svm",3
"Batch",0.443637289235069,"crossmod",3
"ComBat",0.419290392181629,"crossmod",3
"Avg",0.374101762793695,"crossmod",3
"n_Avg",0.409852904242339,"crossmod",3
"CS_Avg",0.329406851743352,"crossmod",3
"Reg_a",0.402021038310729,"crossmod",3
"Reg_s",0.503636885362699,"crossmod",3
"Batch",0.41035572171124,"lasso",4
"ComBat",0.450625478319695,"lasso",4
"Avg",0.406907772898158,"lasso",4
"n_Avg",0.440153035460655,"lasso",4
"CS_Avg",0.348112520579104,"lasso",4
"Reg_a",0.379305055160641,"lasso",4
"Reg_s",0.398934649811128,"lasso",4
