"variable","value","L1","iteration"
"Batch",0.851063829787234,"lasso",1
"ComBat",0.851063829787234,"lasso",1
"Avg",0.851063829787234,"lasso",1
"n_Avg",0.74468085106383,"lasso",1
"CS_Avg",0.936170212765957,"lasso",1
"Reg_a",0.936170212765957,"lasso",1
"Reg_s",0.914893617021277,"lasso",1
"Batch",0.574468085106383,"rf",1
"ComBat",0.776595744680851,"rf",1
"Avg",0.893617021276596,"rf",1
"n_Avg",0.797872340425532,"rf",1
"CS_Avg",0.946808510638298,"rf",1
"Reg_a",0.74468085106383,"rf",1
"Reg_s",0.553191489361702,"rf",1
"Batch",0.936170212765957,"svm",1
"ComBat",0.819148936170213,"svm",1
"Avg",0.936170212765957,"svm",1
"n_Avg",0.893617021276596,"svm",1
"CS_Avg",0.946808510638298,"svm",1
"Reg_a",0.893617021276596,"svm",1
"Reg_s",0.712765957446808,"svm",1
"Batch",0.574468085106383,"crossmod",1
"ComBat",0.776595744680851,"crossmod",1
"Avg",0.893617021276596,"crossmod",1
"n_Avg",0.851063829787234,"crossmod",1
"CS_Avg",0.946808510638298,"crossmod",1
"Reg_a",0.882978723404255,"crossmod",1
"Reg_s",0.617021276595745,"crossmod",1
"Batch",0.904255319148936,"lasso",2
"ComBat",0.765957446808511,"lasso",2
"Avg",0.872340425531915,"lasso",2
"n_Avg",0.819148936170213,"lasso",2
"CS_Avg",0.861702127659574,"lasso",2
"Reg_a",0.872340425531915,"lasso",2
"Reg_s",0.872340425531915,"lasso",2
"Batch",0.553191489361702,"rf",2
"ComBat",0.808510638297872,"rf",2
"Avg",0.893617021276596,"rf",2
"n_Avg",0.872340425531915,"rf",2
"CS_Avg",0.872340425531915,"rf",2
"Reg_a",0.872340425531915,"rf",2
"Reg_s",0.702127659574468,"rf",2
"Batch",0.882978723404255,"svm",2
"ComBat",0.840425531914894,"svm",2
"Avg",0.904255319148936,"svm",2
"n_Avg",0.904255319148936,"svm",2
"CS_Avg",0.893617021276596,"svm",2
"Reg_a",0.904255319148936,"svm",2
"Reg_s",0.75531914893617,"svm",2
"Batch",0.553191489361702,"crossmod",2
"ComBat",0.808510638297872,"crossmod",2
"Avg",0.904255319148936,"crossmod",2
"n_Avg",0.893617021276596,"crossmod",2
"CS_Avg",0.893617021276596,"crossmod",2
"Reg_a",0.904255319148936,"crossmod",2
"Reg_s",0.702127659574468,"crossmod",2
