"variable","value","L1","iteration"
"Batch",0.952853598014888,"lasso",1
"ComBat",0.873449131513648,"lasso",1
"Avg",0.995037220843673,"lasso",1
"n_Avg",0.987593052109181,"lasso",1
"CS_Avg",0.995037220843673,"lasso",1
"Reg_a",0.995037220843673,"lasso",1
"Reg_s",0.972704714640198,"lasso",1
"Batch",0.940446650124069,"rf",1
"ComBat",0.962779156327543,"rf",1
"Avg",0.987593052109181,"rf",1
"n_Avg",0.987593052109181,"rf",1
"CS_Avg",0.987593052109181,"rf",1
"Reg_a",0.987593052109181,"rf",1
"Reg_s",0.975186104218362,"rf",1
"Batch",0.786600496277916,"svm",1
"ComBat",1,"svm",1
"Avg",0.987593052109181,"svm",1
"n_Avg",0.990074441687345,"svm",1
"CS_Avg",0.987593052109181,"svm",1
"Reg_a",0.990074441687345,"svm",1
"Reg_s",0.987593052109181,"svm",1
"Batch",0.940446650124069,"crossmod",1
"ComBat",0.962779156327543,"crossmod",1
"Avg",0.992555831265509,"crossmod",1
"n_Avg",0.992555831265509,"crossmod",1
"CS_Avg",0.992555831265509,"crossmod",1
"Reg_a",0.990074441687345,"crossmod",1
"Reg_s",0.982630272952854,"crossmod",1
"Batch",0.960743801652893,"lasso",2
"ComBat",0.799586776859504,"lasso",2
"Avg",0.985537190082645,"lasso",2
"n_Avg",0.985537190082645,"lasso",2
"CS_Avg",0.985537190082645,"lasso",2
"Reg_a",0.989669421487603,"lasso",2
"Reg_s",0.96900826446281,"lasso",2
"Batch",0.942148760330579,"rf",2
"ComBat",0.954545454545454,"rf",2
"Avg",0.991735537190083,"rf",2
"n_Avg",0.997933884297521,"rf",2
"CS_Avg",0.987603305785124,"rf",2
"Reg_a",0.997933884297521,"rf",2
"Reg_s",0.997933884297521,"rf",2
"Batch",0.675619834710744,"svm",2
"ComBat",1,"svm",2
"Avg",0.985537190082645,"svm",2
"n_Avg",0.993801652892562,"svm",2
"CS_Avg",0.979338842975207,"svm",2
"Reg_a",0.993801652892562,"svm",2
"Reg_s",0.964876033057851,"svm",2
"Batch",0.942148760330579,"crossmod",2
"ComBat",0.954545454545454,"crossmod",2
"Avg",0.993801652892562,"crossmod",2
"n_Avg",0.993801652892562,"crossmod",2
"CS_Avg",0.993801652892562,"crossmod",2
"Reg_a",0.993801652892562,"crossmod",2
"Reg_s",0.962809917355372,"crossmod",2
"Batch",0.98125,"lasso",3
"ComBat",0.8875,"lasso",3
"Avg",0.991666666666667,"lasso",3
"n_Avg",0.989583333333333,"lasso",3
"CS_Avg",0.995833333333333,"lasso",3
"Reg_a",0.9875,"lasso",3
"Reg_s",0.98125,"lasso",3
"Batch",0.945833333333333,"rf",3
"ComBat",0.964583333333333,"rf",3
"Avg",1,"rf",3
"n_Avg",1,"rf",3
"CS_Avg",0.995833333333333,"rf",3
"Reg_a",1,"rf",3
"Reg_s",0.997916666666667,"rf",3
"Batch",0.833333333333333,"svm",3
"ComBat",1,"svm",3
"Avg",1,"svm",3
"n_Avg",1,"svm",3
"CS_Avg",0.995833333333333,"svm",3
"Reg_a",1,"svm",3
"Reg_s",0.995833333333333,"svm",3
"Batch",0.945833333333333,"crossmod",3
"ComBat",0.964583333333333,"crossmod",3
"Avg",1,"crossmod",3
"n_Avg",1,"crossmod",3
"CS_Avg",1,"crossmod",3
"Reg_a",1,"crossmod",3
"Reg_s",0.985416666666667,"crossmod",3
"Batch",0.983471074380165,"lasso",4
"ComBat",0.909090909090909,"lasso",4
"Avg",0.991735537190083,"lasso",4
"n_Avg",0.991735537190083,"lasso",4
"CS_Avg",0.991735537190083,"lasso",4
"Reg_a",1,"lasso",4
"Reg_s",0.987603305785124,"lasso",4
"Batch",0.981404958677686,"rf",4
"ComBat",0.993801652892562,"rf",4
"Avg",1,"rf",4
"n_Avg",1,"rf",4
"CS_Avg",1,"rf",4
"Reg_a",1,"rf",4
"Reg_s",1,"rf",4
"Batch",0.791322314049587,"svm",4
"ComBat",1,"svm",4
"Avg",1,"svm",4
"n_Avg",1,"svm",4
"CS_Avg",1,"svm",4
"Reg_a",1,"svm",4
"Reg_s",0.991735537190083,"svm",4
"Batch",0.981404958677686,"crossmod",4
"ComBat",0.993801652892562,"crossmod",4
"Avg",1,"crossmod",4
"n_Avg",1,"crossmod",4
"CS_Avg",1,"crossmod",4
"Reg_a",1,"crossmod",4
"Reg_s",0.995867768595041,"crossmod",4
"Batch",0.975206611570248,"lasso",5
"ComBat",0.892561983471075,"lasso",5
"Avg",1,"lasso",5
"n_Avg",0.991735537190083,"lasso",5
"CS_Avg",1,"lasso",5
"Reg_a",1,"lasso",5
"Reg_s",0.991735537190083,"lasso",5
"Batch",0.933884297520661,"rf",5
"ComBat",0.971074380165289,"rf",5
"Avg",0.995867768595041,"rf",5
"n_Avg",1,"rf",5
"CS_Avg",1,"rf",5
"Reg_a",0.995867768595041,"rf",5
"Reg_s",0.991735537190083,"rf",5
"Batch",0.822314049586777,"svm",5
"ComBat",1,"svm",5
"Avg",0.983471074380165,"svm",5
"n_Avg",0.987603305785124,"svm",5
"CS_Avg",0.983471074380165,"svm",5
"Reg_a",0.987603305785124,"svm",5
"Reg_s",0.987603305785124,"svm",5
"Batch",0.933884297520661,"crossmod",5
"ComBat",0.971074380165289,"crossmod",5
"Avg",0.991735537190083,"crossmod",5
"n_Avg",0.991735537190083,"crossmod",5
"CS_Avg",0.991735537190083,"crossmod",5
"Reg_a",0.987603305785124,"crossmod",5
"Reg_s",0.983471074380165,"crossmod",5
"Batch",0.958592132505176,"lasso",6
"ComBat",0.797101449275362,"lasso",6
"Avg",0.977225672877847,"lasso",6
"n_Avg",0.968944099378882,"lasso",6
"CS_Avg",0.981366459627329,"lasso",6
"Reg_a",0.977225672877847,"lasso",6
"Reg_s",0.956521739130435,"lasso",6
"Batch",0.925465838509317,"rf",6
"ComBat",0.935817805383023,"rf",6
"Avg",1,"rf",6
"n_Avg",1,"rf",6
"CS_Avg",1,"rf",6
"Reg_a",1,"rf",6
"Reg_s",1,"rf",6
"Batch",0.623188405797101,"svm",6
"ComBat",1,"svm",6
"Avg",0.987577639751553,"svm",6
"n_Avg",0.987577639751553,"svm",6
"CS_Avg",0.98343685300207,"svm",6
"Reg_a",0.987577639751553,"svm",6
