"variable","value","L1","iteration"
"Batch",0.340218889480551,"lasso",1
"ComBat",0.422104065598656,"lasso",1
"Avg",0.458461082442574,"lasso",1
"n_Avg",0.504761925295315,"lasso",1
"CS_Avg",0.354073896518038,"lasso",1
"Reg_a",0.405860233693162,"lasso",1
"Reg_s",0.439031552966205,"lasso",1
"Batch",0.557278297194875,"rf",1
"ComBat",0.437834250173954,"rf",1
"Avg",0.407268404204049,"rf",1
"n_Avg",0.45338943118131,"rf",1
"CS_Avg",0.342490761985739,"rf",1
"Reg_a",0.478090393778305,"rf",1
"Reg_s",0.634211570736074,"rf",1
"Batch",0.303018418564377,"svm",1
"ComBat",0.583433178162698,"svm",1
"Avg",0.364227541410201,"svm",1
"n_Avg",0.411655574150132,"svm",1
"CS_Avg",0.289217926272139,"svm",1
"Reg_a",0.410492695242372,"svm",1
"Reg_s",0.511544987484138,"svm",1
"Batch",0.557278297194875,"crossmod",1
"ComBat",0.437834250173954,"crossmod",1
"Avg",0.403019407584979,"crossmod",1
"n_Avg",0.449988638100559,"crossmod",1
"CS_Avg",0.328818039393299,"crossmod",1
"Reg_a",0.431041208565564,"crossmod",1
"Reg_s",0.578428097144937,"crossmod",1
"Batch",0.340816973096488,"lasso",2
"ComBat",0.54216694214101,"lasso",2
"Avg",0.46706097558087,"lasso",2
"n_Avg",0.502176315591192,"lasso",2
"CS_Avg",0.397180462048597,"lasso",2
"Reg_a",0.424006179903651,"lasso",2
"Reg_s",0.444816556387595,"lasso",2
"Batch",0.587258233377778,"rf",2
"ComBat",0.424665317689657,"rf",2
"Avg",0.417500547570695,"rf",2
"n_Avg",0.443919236399221,"rf",2
"CS_Avg",0.377939410468887,"rf",2
"Reg_a",0.459949467352647,"rf",2
"Reg_s",0.566558339483123,"rf",2
"Batch",0.383146594115684,"svm",2
"ComBat",0.620507106631644,"svm",2
"Avg",0.39009527023536,"svm",2
"n_Avg",0.421960106122241,"svm",2
"CS_Avg",0.33547033304008,"svm",2
"Reg_a",0.421114155471036,"svm",2
"Reg_s",0.492975125153977,"svm",2
"Batch",0.587258233377778,"crossmod",2
"ComBat",0.424665317689657,"crossmod",2
"Avg",0.416619922083784,"crossmod",2
"n_Avg",0.447860875059019,"crossmod",2
"CS_Avg",0.368476264759727,"crossmod",2
"Reg_a",0.432080314035727,"crossmod",2
"Reg_s",0.532874302015115,"crossmod",2
"Batch",0.23001064168917,"lasso",3
"ComBat",0.294531484144475,"lasso",3
"Avg",0.409335675456445,"lasso",3
"n_Avg",0.435062580577595,"lasso",3
"CS_Avg",0.3522052861037,"lasso",3
"Reg_a",0.371903497263013,"lasso",3
"Reg_s",0.384362033934283,"lasso",3
"Batch",0.600999356772886,"rf",3
"ComBat",0.340758717364992,"rf",3
"Avg",0.343810722031121,"rf",3
"n_Avg",0.360612983501721,"rf",3
"CS_Avg",0.319333337187144,"rf",3
"Reg_a",0.371506635522884,"rf",3
"Reg_s",0.452886630281298,"rf",3
"Batch",0.16317969440495,"svm",3
"ComBat",0.367723426155678,"svm",3
"Avg",0.27828705540883,"svm",3
"n_Avg",0.302682618961174,"svm",3
"CS_Avg",0.256683333645514,"svm",3
"Reg_a",0.302056824424323,"svm",3
"Reg_s",0.363909772414657,"svm",3
"Batch",0.600999356772886,"crossmod",3
"ComBat",0.340758717364992,"crossmod",3
"Avg",0.340318366533084,"crossmod",3
"n_Avg",0.362679130365719,"crossmod",3
"CS_Avg",0.306679551212143,"crossmod",3
"Reg_a",0.322493749052488,"crossmod",3
"Reg_s",0.406181587582398,"crossmod",3
"Batch",0.351117343958435,"lasso",4
"ComBat",0.517113849042226,"lasso",4
"Avg",0.493905865712283,"lasso",4
"n_Avg",0.533097698820547,"lasso",4
"CS_Avg",0.410444845591862,"lasso",4
"Reg_a",0.43874740859376,"lasso",4
"Reg_s",0.45782183160282,"lasso",4
"Batch",0.569460567101464,"rf",4
"ComBat",0.439134178257683,"rf",4
"Avg",0.427518790779429,"rf",4
"n_Avg",0.46548114154838,"rf",4
"CS_Avg",0.373639298512384,"rf",4
"Reg_a",0.486332779182127,"rf",4
"Reg_s",0.624153370140857,"rf",4
"Batch",0.370029258962036,"svm",4
"ComBat",0.651326658871609,"svm",4
"Avg",0.392216774218787,"svm",4
"n_Avg",0.438134091173477,"svm",4
"CS_Avg",0.312229601512492,"svm",4
"Reg_a",0.436691275112523,"svm",4
"Reg_s",0.526422724919906,"svm",4
"Batch",0.569460567101464,"crossmod",4
"ComBat",0.439134178257683,"crossmod",4
"Avg",0.429915206227599,"crossmod",4
"n_Avg",0.471496270893335,"crossmod",4
"CS_Avg",0.366320548025243,"crossmod",4
"Reg_a",0.450990453436308,"crossmod",4
"Reg_s",0.575098007860734,"crossmod",4
"Batch",0.300874138464903,"lasso",5
"ComBat",0.456745974584876,"lasso",5
"Avg",0.434816670108189,"lasso",5
"n_Avg",0.468804082116289,"lasso",5
"CS_Avg",0.370829761085427,"lasso",5
"Reg_a",0.398348552082331,"lasso",5
"Reg_s",0.422507599323824,"lasso",5
"Batch",0.597223695420606,"rf",5
"ComBat",0.363332834227866,"rf",5
"Avg",0.378208779922958,"rf",5
"n_Avg",0.400095256745738,"rf",5
"CS_Avg",0.346511218315356,"rf",5
"Reg_a",0.413421160367929,"rf",5
"Reg_s",0.507231213737903,"rf",5
"Batch",0.33190403606152,"svm",5
"ComBat",0.485905105597963,"svm",5
"Avg",0.344030418899791,"svm",5
"n_Avg",0.374684235095748,"svm",5
"CS_Avg",0.294022779805563,"svm",5
"Reg_a",0.373798842899317,"svm",5
"Reg_s",0.442005626907066,"svm",5
"Batch",0.597223695420606,"crossmod",5
"ComBat",0.363332834227866,"crossmod",5
"Avg",0.377637712359763,"crossmod",5
"n_Avg",0.406672842193085,"crossmod",5
"CS_Avg",0.335029997224888,"crossmod",5
"Reg_a",0.387000067797685,"crossmod",5
"Reg_s",0.47489756569905,"crossmod",5
"Batch",0.33467697868963,"lasso",6
"ComBat",0.534353410871769,"lasso",6
"Avg",0.464200969027854,"lasso",6
"n_Avg",0.496771220038961,"lasso",6
"CS_Avg",0.408968623727564,"lasso",6
"Reg_a",0.438109323933065,"lasso",6
"Reg_s",0.463999664567515,"lasso",6
"Batch",0.611245588724248,"rf",6
"ComBat",0.47617072455127,"rf",6
"Avg",0.433164741433332,"rf",6
"n_Avg",0.456483306068085,"rf",6
"CS_Avg",0.405270682781589,"rf",6
"Reg_a",0.470574842138193,"rf",6
"Reg_s",0.569385451171713,"rf",6
"Batch",0.398687066261193,"svm",6
"ComBat",0.90536268367586,"svm",6
"Avg",0.402127391215594,"svm",6
"n_Avg",0.425401737705033,"svm",6
"CS_Avg",0.415073068741163,"svm",6
"Reg_a",0.424921415485891,"svm",6
"Reg_s",0.492038542054041,"svm",6
"Batch",0.611245588724248,"crossmod",6
"ComBat",0.47617072455127,"crossmod",6
"Avg",0.425181847218371,"crossmod",6
"n_Avg",0.452346413507098,"crossmod",6
"CS_Avg",0.393980507225616,"crossmod",6
"Reg_a",0.434923811495488,"crossmod",6
"Reg_s",0.5311440450339,"crossmod",6
"Batch",0.357407827738511,"lasso",7
"ComBat",0.492066359340791,"lasso",7
"Avg",0.469372496532248,"lasso",7
"n_Avg",0.50226865297852,"lasso",7
"CS_Avg",0.407978357347131,"lasso",7
"Reg_a",0.427414941724752,"lasso",7
"Reg_s",0.442807190164081,"lasso",7
"Batch",0.594196849681034,"rf",7
"ComBat",0.450219295154318,"rf",7
"Avg",0.408179660303996,"rf",7
"n_Avg",0.436948008356287,"rf",7
"CS_Avg",0.368474881780041,"rf",7
"Reg_a",0.453553736695425,"rf",7
"Reg_s",0.570208299221183,"rf",7
"Batch",0.358896290738192,"svm",7
"ComBat",0.718796253898306,"svm",7
"Avg",0.380699611903946,"svm",7
"n_Avg",0.410067026687933,"svm",7
"CS_Avg",0.360426381636672,"svm",7
"Reg_a",0.409019809251626,"svm",7
