"variable","value","L1","iteration"
"Batch",0.504753096558338,"lasso",1
"ComBat",0.824171333437178,"lasso",1
"Avg",0.571736005825602,"lasso",1
"n_Avg",0.600333050747819,"lasso",1
"CS_Avg",0.441940898979126,"lasso",1
"Reg_a",0.493638276399419,"lasso",1
"Reg_s",0.534638500597708,"lasso",1
"Batch",0.496049843032881,"rf",1
"ComBat",0.487265360057096,"rf",1
"Avg",0.541500663548998,"rf",1
"n_Avg",0.573722805138383,"rf",1
"CS_Avg",0.444813098331314,"rf",1
"Reg_a",0.602337015601886,"rf",1
"Reg_s",0.755478790622499,"rf",1
"Batch",1.19630419311105,"svm",1
"ComBat",0.420290737092429,"svm",1
"Avg",0.504266571094015,"svm",1
"n_Avg",0.525066757933089,"svm",1
"CS_Avg",0.417360197755969,"svm",1
"Reg_a",0.533300662715103,"svm",1
"Reg_s",0.635930884892288,"svm",1
"Batch",0.496049843032881,"crossmod",1
"ComBat",0.487265360057096,"crossmod",1
"Avg",0.534358651945063,"crossmod",1
"n_Avg",0.561315096960937,"crossmod",1
"CS_Avg",0.448691175615183,"crossmod",1
"Reg_a",0.534695638809286,"crossmod",1
"Reg_s",0.75906070452251,"crossmod",1
"Batch",0.326460483087376,"lasso",2
"ComBat",0.648124792625703,"lasso",2
"Avg",0.440210758191445,"lasso",2
"n_Avg",0.45769440833692,"lasso",2
"CS_Avg",0.366337322404687,"lasso",2
"Reg_a",0.396652291735738,"lasso",2
"Reg_s",0.404486337480824,"lasso",2
"Batch",0.520376386982393,"rf",2
"ComBat",0.388158196593857,"rf",2
"Avg",0.421182673272173,"rf",2
"n_Avg",0.433206468895113,"rf",2
"CS_Avg",0.381634768671886,"rf",2
"Reg_a",0.445648109619108,"rf",2
"Reg_s",0.505715721284471,"rf",2
"Batch",1.1527015598448,"svm",2
"ComBat",0.197401817656151,"svm",2
"Avg",0.386216450891353,"svm",2
"n_Avg",0.39416241424433,"svm",2
"CS_Avg",0.347398299434432,"svm",2
"Reg_a",0.398214583232686,"svm",2
"Reg_s",0.453270564658984,"svm",2
"Batch",0.520376386982393,"crossmod",2
"ComBat",0.388158196593857,"crossmod",2
"Avg",0.413029118131696,"crossmod",2
"n_Avg",0.425440415124574,"crossmod",2
"CS_Avg",0.370408952229722,"crossmod",2
"Reg_a",0.39877288737789,"crossmod",2
"Reg_s",0.515975316142694,"crossmod",2
"Batch",0.27613734507407,"lasso",3
"ComBat",0.580064944991888,"lasso",3
"Avg",0.433766033628053,"lasso",3
"n_Avg",0.453526844326359,"lasso",3
"CS_Avg",0.344343695688398,"lasso",3
"Reg_a",0.384660153984021,"lasso",3
"Reg_s",0.401311732078577,"lasso",3
"Batch",0.493995848026684,"rf",3
"ComBat",0.38581318482322,"rf",3
"Avg",0.390981739980565,"rf",3
"n_Avg",0.41006587122759,"rf",3
"CS_Avg",0.327580987879149,"rf",3
"Reg_a",0.429173300294462,"rf",3
"Reg_s",0.522186101192309,"rf",3
"Batch",0.792186069809606,"svm",3
"ComBat",0.239437375336275,"svm",3
"Avg",0.357444702873274,"svm",3
"n_Avg",0.371957472153137,"svm",3
"CS_Avg",0.291561556113484,"svm",3
"Reg_a",0.377478526571193,"svm",3
"Reg_s",0.452225087629212,"svm",3
"Batch",0.493995848026684,"crossmod",3
"ComBat",0.38581318482322,"crossmod",3
"Avg",0.391147336831367,"crossmod",3
"n_Avg",0.408648946171784,"crossmod",3
"CS_Avg",0.330959954409941,"crossmod",3
"Reg_a",0.378022999167548,"crossmod",3
"Reg_s",0.515250546911752,"crossmod",3
"Batch",0.248130761682604,"lasso",4
"ComBat",0.492997166477953,"lasso",4
"Avg",0.408564591314752,"lasso",4
"n_Avg",0.426189724366743,"lasso",4
"CS_Avg",0.331646191023629,"lasso",4
"Reg_a",0.357734041760708,"lasso",4
"Reg_s",0.357608966180644,"lasso",4
"Batch",0.450092276872586,"rf",4
"ComBat",0.350482776600334,"rf",4
"Avg",0.37733359173793,"rf",4
"n_Avg",0.393451859818724,"rf",4
"CS_Avg",0.330189068741613,"rf",4
"Reg_a",0.406728633856374,"rf",4
"Reg_s",0.475997270186926,"rf",4
"Batch",0.865546088544252,"svm",4
"ComBat",0.226592305628543,"svm",4
"Avg",0.324667138861547,"svm",4
"n_Avg",0.336069079501601,"svm",4
"CS_Avg",0.280923220421073,"svm",4
"Reg_a",0.340338102549146,"svm",4
"Reg_s",0.380370964047871,"svm",4
"Batch",0.450092276872586,"crossmod",4
"ComBat",0.350482776600334,"crossmod",4
"Avg",0.36723205029079,"crossmod",4
"n_Avg",0.382140684700892,"crossmod",4
"CS_Avg",0.320954634579797,"crossmod",4
"Reg_a",0.340869619369377,"crossmod",4
"Reg_s",0.447657402349881,"crossmod",4
"Batch",0.247004783970545,"lasso",5
"ComBat",0.499918910574188,"lasso",5
"Avg",0.377414386166967,"lasso",5
"n_Avg",0.397786926742887,"lasso",5
"CS_Avg",0.296276232532586,"lasso",5
"Reg_a",0.3232308704791,"lasso",5
"Reg_s",0.325186398893482,"lasso",5
"Batch",0.477711951223463,"rf",5
"ComBat",0.298318894439534,"rf",5
"Avg",0.341082056692942,"rf",5
"n_Avg",0.358901330333392,"rf",5
"CS_Avg",0.285428614877031,"rf",5
"Reg_a",0.375445500233586,"rf",5
"Reg_s",0.458430639212838,"rf",5
"Batch",0.799841385395173,"svm",5
"ComBat",0.168581997453792,"svm",5
"Avg",0.334197170671926,"svm",5
"n_Avg",0.347478906535039,"svm",5
"CS_Avg",0.280870221407756,"svm",5
"Reg_a",0.352308084086487,"svm",5
"Reg_s",0.40821465323126,"svm",5
"Batch",0.477711951223463,"crossmod",5
"ComBat",0.298318894439534,"crossmod",5
"Avg",0.347582175944633,"crossmod",5
"n_Avg",0.364788615797086,"crossmod",5
"CS_Avg",0.294217823013427,"crossmod",5
"Reg_a",0.352917668531873,"crossmod",5
"Reg_s",0.4768057754868,"crossmod",5
"Batch",0.385155300337975,"lasso",6
"ComBat",0.732091272437922,"lasso",6
"Avg",0.469323692515909,"lasso",6
"n_Avg",0.488620779869995,"lasso",6
"CS_Avg",0.388958739876419,"lasso",6
"Reg_a",0.424214542099308,"lasso",6
"Reg_s",0.437338769541254,"lasso",6
"Batch",0.53337863029471,"rf",6
"ComBat",0.433233378002436,"rf",6
"Avg",0.455159066148355,"rf",6
"n_Avg",0.469221395404721,"rf",6
"CS_Avg",0.407770382650927,"rf",6
"Reg_a",0.483765146975962,"rf",6
"Reg_s",0.553659955407656,"rf",6
"Batch",1.26299816566649,"svm",6
"ComBat",0.242102690309221,"svm",6
"Avg",0.423019969472895,"svm",6
"n_Avg",0.432015330282953,"svm",6
"CS_Avg",0.371370894855543,"svm",6
"Reg_a",0.436844523753023,"svm",6
"Reg_s",0.501477077267748,"svm",6
"Batch",0.53337863029471,"crossmod",6
"ComBat",0.433233378002436,"crossmod",6
"Avg",0.446019417506143,"crossmod",6
"n_Avg",0.460081407977816,"crossmod",6
"CS_Avg",0.396115765993112,"crossmod",6
"Reg_a",0.437354647225531,"crossmod",6
"Reg_s",0.572362430420856,"crossmod",6
"Batch",0.216053553467532,"lasso",7
"ComBat",0.452669311883771,"lasso",7
"Avg",0.403960578151005,"lasso",7
"n_Avg",0.424696481444373,"lasso",7
"CS_Avg",0.320021591585923,"lasso",7
"Reg_a",0.355082827529257,"lasso",7
