"variable","value","L1","iteration"
"Batch",0.322736154275382,"lasso",1
"ComBat",0.368153808781708,"lasso",1
"Avg",0.379059606096863,"lasso",1
"n_Avg",0.408108211771452,"lasso",1
"CS_Avg",0.313929655482523,"lasso",1
"Reg_a",0.346826598913638,"lasso",1
"Reg_s",0.369191456654209,"lasso",1
"Batch",0.432472311033838,"rf",1
"ComBat",0.370661061654274,"rf",1
"Avg",0.346679912192228,"rf",1
"n_Avg",0.376475673262761,"rf",1
"CS_Avg",0.307814266649594,"rf",1
"Reg_a",0.391816144289738,"rf",1
"Reg_s",0.477926595073264,"rf",1
"Batch",0.284162795724105,"svm",1
"ComBat",0.379056649442408,"svm",1
"Avg",0.322590738580648,"svm",1
"n_Avg",0.354214897213019,"svm",1
"CS_Avg",0.273315692048957,"svm",1
"Reg_a",0.353437179729698,"svm",1
"Reg_s",0.414556666920164,"svm",1
"Batch",0.432472311033838,"crossmod",1
"ComBat",0.370661061654274,"crossmod",1
"Avg",0.345849701911506,"crossmod",1
"n_Avg",0.376467226245979,"crossmod",1
"CS_Avg",0.29890550819209,"crossmod",1
"Reg_a",0.364729211962183,"crossmod",1
"Reg_s",0.450349912780651,"crossmod",1
"Batch",0.30575825673149,"lasso",2
"ComBat",0.394444984529395,"lasso",2
"Avg",0.380746828927205,"lasso",2
"n_Avg",0.402584617644055,"lasso",2
"CS_Avg",0.342077293378222,"lasso",2
"Reg_a",0.35553556079515,"lasso",2
"Reg_s",0.367943313806369,"lasso",2
"Batch",0.44945833300149,"rf",2
"ComBat",0.366136358013514,"rf",2
"Avg",0.354257018171939,"rf",2
"n_Avg",0.370640156893515,"rf",2
"CS_Avg",0.336307750138349,"rf",2
"Reg_a",0.380583757511336,"rf",2
"Reg_s",0.444245167883564,"rf",2
"Batch",0.294142705183834,"svm",2
"ComBat",0.363899609521981,"svm",2
"Avg",0.335194587681859,"svm",2
"n_Avg",0.354356435444296,"svm",2
"CS_Avg",0.313704555583293,"svm",2
"Reg_a",0.353878504481116,"svm",2
"Reg_s",0.396280027065316,"svm",2
"Batch",0.44945833300149,"crossmod",2
"ComBat",0.366136358013514,"crossmod",2
"Avg",0.352224242748355,"crossmod",2
"n_Avg",0.371810361058578,"crossmod",2
"CS_Avg",0.327570468076856,"crossmod",2
"Reg_a",0.362460239831051,"crossmod",2
"Reg_s",0.422101834282021,"crossmod",2
"Batch",0.24779986306819,"lasso",3
"ComBat",0.299131695310528,"lasso",3
"Avg",0.345726368231815,"lasso",3
"n_Avg",0.364702981107289,"lasso",3
"CS_Avg",0.310523826576387,"lasso",3
"Reg_a",0.322129946097334,"lasso",3
"Reg_s",0.333116987534774,"lasso",3
"Batch",0.456522173024061,"rf",3
"ComBat",0.310718076580146,"rf",3
"Avg",0.30774791613935,"rf",3
