"variable","value","L1","iteration"
"Batch",0.218274252639394,"lasso",1
"ComBat",0.346230361822276,"lasso",1
"Avg",0.376757134357622,"lasso",1
"n_Avg",0.388533225614783,"lasso",1
"CS_Avg",0.342762052366562,"lasso",1
"Reg_a",0.356710557295668,"lasso",1
"Reg_s",0.373239262128546,"lasso",1
"Batch",0.422055485993274,"rf",1
"ComBat",0.277409374231756,"rf",1
"Avg",0.337129707586495,"rf",1
"n_Avg",0.349004359726898,"rf",1
"CS_Avg",0.316645841478667,"rf",1
"Reg_a",0.360030805149722,"rf",1
"Reg_s",0.418447766458436,"rf",1
"Batch",0.330629547357049,"svm",1
"ComBat",0.314198715454965,"svm",1
"Avg",0.312438627296622,"svm",1
"n_Avg",0.333883026341226,"svm",1
"CS_Avg",0.282912283642815,"svm",1
"Reg_a",0.333647371815369,"svm",1
"Reg_s",0.386696130148254,"svm",1
"Batch",0.422055485993274,"crossmod",1
"ComBat",0.277409374231756,"crossmod",1
"Avg",0.33874605508093,"crossmod",1
"n_Avg",0.354010824732881,"crossmod",1
"CS_Avg",0.313299567354774,"crossmod",1
"Reg_a",0.332088634010805,"crossmod",1
"Reg_s",0.407063247976459,"crossmod",1
"Batch",0.194262651177962,"lasso",2
"ComBat",0.30661652585741,"lasso",2
"Avg",0.358538649305438,"lasso",2
"n_Avg",0.367350858949693,"lasso",2
"CS_Avg",0.349427081283515,"lasso",2
"Reg_a",0.355060763213219,"lasso",2
"Reg_s",0.370152053562824,"lasso",2
"Batch",0.409881748062273,"rf",2
"ComBat",0.273028988353026,"rf",2
"Avg",0.32518038510951,"rf",2
"n_Avg",0.323761311157518,"rf",2
"CS_Avg",0.330413978087256,"rf",2
"Reg_a",0.326854858777663,"rf",2
"Reg_s",0.35313468236217,"rf",2
"Batch",0.248517777757232,"svm",2
"ComBat",0.206083694749511,"svm",2
"Avg",0.297476700151766,"svm",2
"n_Avg",0.304914616432165,"svm",2
"CS_Avg",0.305642767937971,"svm",2
"Reg_a",0.304938186603032,"svm",2
"Reg_s",0.329401031278019,"svm",2
"Batch",0.409881748062273,"crossmod",2
"ComBat",0.273028988353026,"crossmod",2
"Avg",0.323152472780032,"crossmod",2
"n_Avg",0.328470420160276,"crossmod",2
"CS_Avg",0.321750558733979,"crossmod",2
"Reg_a",0.304361600168676,"crossmod",2
"Reg_s",0.352030360895685,"crossmod",2
"Batch",0.268620830993082,"lasso",3
"ComBat",0.301326896356439,"lasso",3
"Avg",0.411350041599381,"lasso",3
"n_Avg",0.425370940181804,"lasso",3
"CS_Avg",0.3676678691608,"lasso",3
"Reg_a",0.39010043531954,"lasso",3
"Reg_s",0.406663200695144,"lasso",3
"Batch",0.42609311114221,"rf",3
"ComBat",0.345452183710206,"rf",3
"Avg",0.379895841991556,"rf",3
"n_Avg",0.396356257288762,"rf",3
"CS_Avg",0.352461808371138,"rf",3
"Reg_a",0.408988412512022,"rf",3
"Reg_s",0.473734021340286,"rf",3
"Batch",0.333437691303053,"svm",3
"ComBat",0.32591492970068,"svm",3
"Avg",0.350558216535666,"svm",3
"n_Avg",0.368650294379402,"svm",3
"CS_Avg",0.310649782272177,"svm",3
"Reg_a",0.368782910917186,"svm",3
"Reg_s",0.41941686932729,"svm",3
"Batch",0.42609311114221,"crossmod",3
"ComBat",0.345452183710206,"crossmod",3
"Avg",0.37756301964663,"crossmod",3
"n_Avg",0.39409966018185,"crossmod",3
"CS_Avg",0.34554614172948,"crossmod",3
"Reg_a",0.366870923311666,"crossmod",3
"Reg_s",0.450789119172491,"crossmod",3
"Batch",0.257321214984063,"lasso",4
"ComBat",0.359874541074202,"lasso",4
"Avg",0.37724770954474,"lasso",4
"n_Avg",0.397786958373108,"lasso",4
"CS_Avg",0.323112248462618,"lasso",4
"Reg_a",0.34440291689795,"lasso",4
"Reg_s",0.366700138186886,"lasso",4
"Batch",0.403405718248184,"rf",4
"ComBat",0.30739523397678,"rf",4
"Avg",0.342300486781059,"rf",4
"n_Avg",0.361397346254698,"rf",4
"CS_Avg",0.307354540736002,"rf",4
"Reg_a",0.376171756847238,"rf",4
"Reg_s",0.447629046272257,"rf",4
"Batch",0.30731270031147,"svm",4
"ComBat",0.357364097655716,"svm",4
"Avg",0.307504183095829,"svm",4
"n_Avg",0.331808934622994,"svm",4
"CS_Avg",0.259536794433417,"svm",4
"Reg_a",0.331958783048394,"svm",4
"Reg_s",0.387033047527893,"svm",4
"Batch",0.403405718248184,"crossmod",4
"ComBat",0.30739523397678,"crossmod",4
"Avg",0.338985896179709,"crossmod",4
"n_Avg",0.360511699610049,"crossmod",4
"CS_Avg",0.299320365556702,"crossmod",4
"Reg_a",0.329866676175347,"crossmod",4
"Reg_s",0.425094225598467,"crossmod",4
"Batch",0.262395978834911,"lasso",5
"ComBat",0.389677363694062,"lasso",5
"Avg",0.39631679014402,"lasso",5
"n_Avg",0.410075347112767,"lasso",5
"CS_Avg",0.363033234413336,"lasso",5
"Reg_a",0.378713519227802,"lasso",5
"Reg_s",0.402952380588199,"lasso",5
"Batch",0.424466608757684,"rf",5
"ComBat",0.328699772866386,"rf",5
"Avg",0.360939651196144,"rf",5
"n_Avg",0.372096619376358,"rf",5
"CS_Avg",0.343152482404534,"rf",5
"Reg_a",0.382465025232991,"rf",5
"Reg_s",0.436579944743662,"rf",5
"Batch",0.37942290651329,"svm",5
"ComBat",0.397500140019177,"svm",5
"Avg",0.34179337454606,"svm",5
"n_Avg",0.359944277676648,"svm",5
"CS_Avg",0.317696685154044,"svm",5
"Reg_a",0.359717321533437,"svm",5
"Reg_s",0.409624055458932,"svm",5
"Batch",0.424466608757684,"crossmod",5
"ComBat",0.328699772866386,"crossmod",5
"Avg",0.363296029725177,"crossmod",5
"n_Avg",0.377808720449681,"crossmod",5
"CS_Avg",0.340733641977814,"crossmod",5
"Reg_a",0.358347780713641,"crossmod",5
"Reg_s",0.435407026420339,"crossmod",5
"Batch",0.268163791423823,"lasso",6
"ComBat",0.30858828044001,"lasso",6
"Avg",0.384133229046964,"lasso",6
"n_Avg",0.394415706558895,"lasso",6
"CS_Avg",0.348035841129359,"lasso",6
"Reg_a",0.362859077757802,"lasso",6
"Reg_s",0.366464152310856,"lasso",6
"Batch",0.409248814603933,"rf",6
"ComBat",0.302579659218563,"rf",6
"Avg",0.353589688797972,"rf",6
"n_Avg",0.361993655551831,"rf",6
"CS_Avg",0.338671956364621,"rf",6
"Reg_a",0.370738841538273,"rf",6
"Reg_s",0.41815926349902,"rf",6
"Batch",0.277439284323448,"svm",6
"ComBat",0.312328948846824,"svm",6
"Avg",0.326382083676407,"svm",6
"n_Avg",0.338306821696975,"svm",6
"CS_Avg",0.29577037670911,"svm",6
"Reg_a",0.33879886514875,"svm",6
"Reg_s",0.375850493338878,"svm",6
"Batch",0.409248814603933,"crossmod",6
"ComBat",0.302579659218563,"crossmod",6
"Avg",0.351512066479489,"crossmod",6
"n_Avg",0.361995757019891,"crossmod",6
"CS_Avg",0.327386826419882,"crossmod",6
"Reg_a",0.337048919885041,"crossmod",6
"Reg_s",0.399899449957111,"crossmod",6
"Batch",0.30403351054473,"lasso",7
"ComBat",0.334742501253752,"lasso",7
"Avg",0.408650911394323,"lasso",7
"n_Avg",0.427050126994528,"lasso",7
"CS_Avg",0.362185874304018,"lasso",7
"Reg_a",0.389651796635037,"lasso",7
"Reg_s",0.407237631701263,"lasso",7
"Batch",0.422565944394622,"rf",7
"ComBat",0.365563142835352,"rf",7
"Avg",0.396417683490074,"rf",7
"n_Avg",0.4106289765564,"rf",7
"CS_Avg",0.372368917378417,"rf",7
"Reg_a",0.421472048350713,"rf",7
"Reg_s",0.477318311136341,"rf",7
"Batch",0.329264225545388,"svm",7
"ComBat",0.362069369986024,"svm",7
"Avg",0.365943394164763,"svm",7
"n_Avg",0.382919987170032,"svm",7
"CS_Avg",0.325118359947065,"svm",7
"Reg_a",0.383298531001806,"svm",7
"Reg_s",0.428364939983362,"svm",7
"Batch",0.422565944394622,"crossmod",7
"ComBat",0.365563142835352,"crossmod",7
"Avg",0.387255828479151,"crossmod",7
"n_Avg",0.403956647679829,"crossmod",7
"CS_Avg",0.355621595069168,"crossmod",7
"Reg_a",0.381365131976234,"crossmod",7
"Reg_s",0.454873128361145,"crossmod",7
"Batch",0.291103971148699,"lasso",8
"ComBat",0.35615142289664,"lasso",8
"Avg",0.403909012861328,"lasso",8
"n_Avg",0.420108068322091,"lasso",8
"CS_Avg",0.366207503761958,"lasso",8
"Reg_a",0.388007458695737,"lasso",8
"Reg_s",0.412311042469426,"lasso",8
