"variable","value","L1","iteration"
"Batch",0.837209302325581,"lasso",1
"ComBat",0.895348837209302,"lasso",1
"Avg",0.86046511627907,"lasso",1
"n_Avg",0.848837209302326,"lasso",1
"CS_Avg",0.895348837209302,"lasso",1
"Reg_a",0.848837209302326,"lasso",1
"Reg_s",0.837209302325581,"lasso",1
"Batch",0.895348837209302,"rf",1
"ComBat",0.825581395348837,"rf",1
"Avg",0.883720930232558,"rf",1
"n_Avg",0.895348837209302,"rf",1
"CS_Avg",0.848837209302326,"rf",1
"Reg_a",0.895348837209302,"rf",1
"Reg_s",0.848837209302326,"rf",1
"Batch",0.918604651162791,"svm",1
"ComBat",0.86046511627907,"svm",1
"Avg",0.930232558139535,"svm",1
"n_Avg",0.895348837209302,"svm",1
"CS_Avg",0.848837209302326,"svm",1
"Reg_a",0.895348837209302,"svm",1
"Reg_s",0.86046511627907,"svm",1
"Batch",0.895348837209302,"crossmod",1
"ComBat",0.825581395348837,"crossmod",1
"Avg",0.895348837209302,"crossmod",1
"n_Avg",0.895348837209302,"crossmod",1
"CS_Avg",0.895348837209302,"crossmod",1
"Reg_a",0.895348837209302,"crossmod",1
"Reg_s",0.86046511627907,"crossmod",1
"Batch",0.825581395348837,"lasso",2
"ComBat",0.848837209302326,"lasso",2
"Avg",0.848837209302326,"lasso",2
"n_Avg",0.825581395348837,"lasso",2
"CS_Avg",0.837209302325581,"lasso",2
"Reg_a",0.825581395348837,"lasso",2
"Reg_s",0.825581395348837,"lasso",2
"Batch",0.86046511627907,"rf",2
"ComBat",0.813953488372093,"rf",2
"Avg",0.86046511627907,"rf",2
"n_Avg",0.848837209302326,"rf",2
"CS_Avg",0.848837209302326,"rf",2
"Reg_a",0.848837209302326,"rf",2
"Reg_s",0.848837209302326,"rf",2
"Batch",0.906976744186046,"svm",2
"ComBat",0.825581395348837,"svm",2
"Avg",0.86046511627907,"svm",2
"n_Avg",0.848837209302326,"svm",2
"CS_Avg",0.825581395348837,"svm",2
"Reg_a",0.848837209302326,"svm",2
"Reg_s",0.837209302325581,"svm",2
"Batch",0.86046511627907,"crossmod",2
"ComBat",0.813953488372093,"crossmod",2
"Avg",0.86046511627907,"crossmod",2
"n_Avg",0.86046511627907,"crossmod",2
"CS_Avg",0.872093023255814,"crossmod",2
"Reg_a",0.86046511627907,"crossmod",2
"Reg_s",0.825581395348837,"crossmod",2
"Batch",0.767441860465116,"lasso",3
"ComBat",0.813953488372093,"lasso",3
"Avg",0.825581395348837,"lasso",3
"n_Avg",0.825581395348837,"lasso",3
"CS_Avg",0.86046511627907,"lasso",3
"Reg_a",0.825581395348837,"lasso",3
"Reg_s",0.813953488372093,"lasso",3
"Batch",0.872093023255814,"rf",3
"ComBat",0.86046511627907,"rf",3
"Avg",0.848837209302326,"rf",3
"n_Avg",0.883720930232558,"rf",3
"CS_Avg",0.86046511627907,"rf",3
"Reg_a",0.883720930232558,"rf",3
"Reg_s",0.86046511627907,"rf",3
"Batch",0.86046511627907,"svm",3
"ComBat",0.825581395348837,"svm",3
"Avg",0.86046511627907,"svm",3
"n_Avg",0.848837209302326,"svm",3
"CS_Avg",0.825581395348837,"svm",3
"Reg_a",0.848837209302326,"svm",3
"Reg_s",0.837209302325581,"svm",3
"Batch",0.872093023255814,"crossmod",3
"ComBat",0.86046511627907,"crossmod",3
"Avg",0.825581395348837,"crossmod",3
"n_Avg",0.825581395348837,"crossmod",3
"CS_Avg",0.883720930232558,"crossmod",3
"Reg_a",0.825581395348837,"crossmod",3
"Reg_s",0.825581395348837,"crossmod",3
"Batch",0.825581395348837,"lasso",4
"ComBat",0.883720930232558,"lasso",4
"Avg",0.918604651162791,"lasso",4
"n_Avg",0.895348837209302,"lasso",4
"CS_Avg",0.930232558139535,"lasso",4
"Reg_a",0.895348837209302,"lasso",4
