"variable","value","L1","iteration"
"Batch",0.974547511312217,"lasso",1
"ComBat",0.954185520361991,"lasso",1
"Avg",0.951357466063348,"lasso",1
"n_Avg",0.947398190045249,"lasso",1
"CS_Avg",0.942873303167421,"lasso",1
"Reg_a",0.947398190045249,"lasso",1
"Reg_s",0.932692307692308,"lasso",1
"Batch",0.960407239819004,"rf",1
"ComBat",0.95475113122172,"rf",1
"Avg",0.967194570135747,"rf",1
"n_Avg",0.964932126696832,"rf",1
"CS_Avg",0.963800904977375,"rf",1
"Reg_a",0.964932126696832,"rf",1
"Reg_s",0.962669683257918,"rf",1
"Batch",0.971153846153846,"svm",1
"ComBat",0.926470588235294,"svm",1
"Avg",0.972285067873303,"svm",1
"n_Avg",0.964366515837104,"svm",1
"CS_Avg",0.929864253393665,"svm",1
"Reg_a",0.964366515837104,"svm",1
"Reg_s",0.948529411764706,"svm",1
"Batch",0.960407239819004,"crossmod",1
"ComBat",0.95475113122172,"crossmod",1
"Avg",0.96606334841629,"crossmod",1
"n_Avg",0.963800904977376,"crossmod",1
"CS_Avg",0.966628959276018,"crossmod",1
"Reg_a",0.967194570135747,"crossmod",1
"Reg_s",0.950226244343891,"crossmod",1
"Batch",0.964932126696833,"lasso",2
"ComBat",0.923076923076923,"lasso",2
"Avg",0.940610859728507,"lasso",2
"n_Avg",0.933823529411765,"lasso",2
"CS_Avg",0.925339366515837,"lasso",2
"Reg_a",0.93552036199095,"lasso",2
"Reg_s",0.914592760180995,"lasso",2
"Batch",0.945135746606335,"rf",2
"ComBat",0.937217194570136,"rf",2
"Avg",0.947963800904977,"rf",2
"n_Avg",0.949095022624434,"rf",2
"CS_Avg",0.949095022624434,"rf",2
"Reg_a",0.949095022624434,"rf",2
"Reg_s",0.950226244343891,"rf",2
"Batch",0.944570135746606,"svm",2
"ComBat",0.923076923076923,"svm",2
"Avg",0.960972850678733,"svm",2
"n_Avg",0.948529411764706,"svm",2
"CS_Avg",0.924773755656109,"svm",2
"Reg_a",0.948529411764706,"svm",2
"Reg_s",0.943438914027149,"svm",2
"Batch",0.945135746606335,"crossmod",2
"ComBat",0.937217194570136,"crossmod",2
"Avg",0.956447963800905,"crossmod",2
"n_Avg",0.953619909502262,"crossmod",2
