"variable","value","L1","iteration"
"Batch",0.941176470588235,"lasso",1
"ComBat",0.842105263157895,"lasso",1
"Avg",0.861111111111111,"lasso",1
"n_Avg",0.898550724637681,"lasso",1
"CS_Avg",0.914285714285714,"lasso",1
"Reg_a",0.898550724637681,"lasso",1
"Reg_s",0.941176470588235,"lasso",1
"Batch",0.941176470588235,"rf",1
"ComBat",0.901408450704225,"rf",1
"Avg",0.901408450704225,"rf",1
"n_Avg",0.914285714285714,"rf",1
"CS_Avg",0.914285714285714,"rf",1
"Reg_a",0.914285714285714,"rf",1
"Reg_s",0.955223880597015,"rf",1
"Batch",0.732394366197183,"svm",1
"ComBat",0.914285714285714,"svm",1
"Avg",0.914285714285714,"svm",1
"n_Avg",0.941176470588235,"svm",1
"CS_Avg",0.864864864864865,"svm",1
"Reg_a",0.941176470588235,"svm",1
"Reg_s",0.941176470588235,"svm",1
"Batch",0.941176470588235,"crossmod",1
"ComBat",0.901408450704225,"crossmod",1
"Avg",0.914285714285714,"crossmod",1
"n_Avg",0.941176470588235,"crossmod",1
"CS_Avg",0.914285714285714,"crossmod",1
"Reg_a",0.941176470588235,"crossmod",1
"Reg_s",0.941176470588235,"crossmod",1
"Batch",0.909090909090909,"lasso",2
"ComBat",0.883116883116883,"lasso",2
"Avg",0.857142857142857,"lasso",2
"n_Avg",0.857142857142857,"lasso",2
"CS_Avg",0.928571428571428,"lasso",2
"Reg_a",0.857142857142857,"lasso",2
"Reg_s",0.909090909090909,"lasso",2
"Batch",0.962962962962963,"rf",2
"ComBat",0.939759036144578,"rf",2
"Avg",0.962962962962963,"rf",2
"n_Avg",0.962962962962963,"rf",2
"CS_Avg",0.962962962962963,"rf",2
"Reg_a",0.962962962962963,"rf",2
"Reg_s",0.962962962962963,"rf",2
"Batch",0.738095238095238,"svm",2
"ComBat",0.962962962962963,"svm",2
"Avg",0.962962962962963,"svm",2
"n_Avg",0.962962962962963,"svm",2
"CS_Avg",0.938271604938272,"svm",2
"Reg_a",0.962962962962963,"svm",2
"Reg_s",0.95,"svm",2
"Batch",0.962962962962963,"crossmod",2
"ComBat",0.939759036144578,"crossmod",2
"Avg",0.962962962962963,"crossmod",2
"n_Avg",0.962962962962963,"crossmod",2
"CS_Avg",0.939759036144578,"crossmod",2
"Reg_a",0.962962962962963,"crossmod",2
"Reg_s",0.962962962962963,"crossmod",2
"Batch",0.957746478873239,"lasso",3
"ComBat",0.909090909090909,"lasso",3
"Avg",0.873239436619718,"lasso",3
"n_Avg",0.852941176470588,"lasso",3
"CS_Avg",0.933333333333333,"lasso",3
"Reg_a",0.885714285714286,"lasso",3
"Reg_s",0.914285714285714,"lasso",3
"Batch",0.929577464788732,"rf",3
"ComBat",0.918918918918919,"rf",3
"Avg",0.918918918918919,"rf",3
"n_Avg",0.918918918918919,"rf",3
"CS_Avg",0.918918918918919,"rf",3
"Reg_a",0.918918918918919,"rf",3
"Reg_s",0.931506849315068,"rf",3
"Batch",0.742857142857143,"svm",3
"ComBat",0.958904109589041,"svm",3
"Avg",0.944444444444444,"svm",3
"n_Avg",0.944444444444444,"svm",3
"CS_Avg",0.906666666666667,"svm",3
"Reg_a",0.944444444444444,"svm",3
"Reg_s",0.957746478873239,"svm",3
"Batch",0.929577464788732,"crossmod",3
"ComBat",0.918918918918919,"crossmod",3
"Avg",0.931506849315068,"crossmod",3
"n_Avg",0.944444444444444,"crossmod",3
"CS_Avg",0.931506849315068,"crossmod",3
"Reg_a",0.944444444444444,"crossmod",3
"Reg_s",0.957746478873239,"crossmod",3
"Batch",0.923076923076923,"lasso",4
"ComBat",0.857142857142857,"lasso",4
"Avg",0.771428571428571,"lasso",4
"n_Avg",0.861538461538462,"lasso",4
"CS_Avg",0.895522388059702,"lasso",4
"Reg_a",0.861538461538462,"lasso",4
"Reg_s",0.857142857142857,"lasso",4
"Batch",0.903225806451613,"rf",4
"ComBat",0.90625,"rf",4
"Avg",0.840579710144927,"rf",4
"n_Avg",0.892307692307692,"rf",4
"CS_Avg",0.865671641791045,"rf",4
"Reg_a",0.892307692307692,"rf",4
"Reg_s",0.90625,"rf",4
"Batch",0.716417910447761,"svm",4
"ComBat",0.923076923076923,"svm",4
"Avg",0.892307692307692,"svm",4
"n_Avg",0.90625,"svm",4
"CS_Avg",0.845070422535211,"svm",4
"Reg_a",0.90625,"svm",4
"Reg_s",0.892307692307692,"svm",4
"Batch",0.903225806451613,"crossmod",4
"ComBat",0.90625,"crossmod",4
"Avg",0.90625,"crossmod",4
"n_Avg",0.920634920634921,"crossmod",4
"CS_Avg",0.892307692307692,"crossmod",4
"Reg_a",0.9375,"crossmod",4
"Reg_s",0.952380952380952,"crossmod",4
"Batch",0.90625,"lasso",5
"ComBat",0.828571428571429,"lasso",5
"Avg",0.811594202898551,"lasso",5
"n_Avg",0.8125,"lasso",5
"CS_Avg",0.90625,"lasso",5
"Reg_a",0.8125,"lasso",5
"Reg_s",0.866666666666667,"lasso",5
"Batch",0.852941176470588,"rf",5
"ComBat",0.852941176470588,"rf",5
"Avg",0.816901408450704,"rf",5
"n_Avg",0.811594202898551,"rf",5
"CS_Avg",0.811594202898551,"rf",5
"Reg_a",0.811594202898551,"rf",5
"Reg_s",0.835820895522388,"rf",5
"Batch",0.757575757575758,"svm",5
"ComBat",0.865671641791045,"svm",5
"Avg",0.865671641791045,"svm",5
"n_Avg",0.90625,"svm",5
"CS_Avg",0.852941176470588,"svm",5
"Reg_a",0.90625,"svm",5
"Reg_s",0.861538461538462,"svm",5
"Batch",0.852941176470588,"crossmod",5
"ComBat",0.852941176470588,"crossmod",5
"Avg",0.835820895522388,"crossmod",5
"n_Avg",0.861538461538462,"crossmod",5
"CS_Avg",0.852941176470588,"crossmod",5
"Reg_a",0.90625,"crossmod",5
"Reg_s",0.90625,"crossmod",5
"Batch",0.984126984126984,"lasso",6
"ComBat",0.925373134328358,"lasso",6
"Avg",0.704225352112676,"lasso",6
"n_Avg",0.705882352941177,"lasso",6
"CS_Avg",0.849315068493151,"lasso",6
"Reg_a",0.705882352941177,"lasso",6
"Reg_s",0.794117647058823,"lasso",6
"Batch",0.892307692307692,"rf",6
"ComBat",0.828571428571429,"rf",6
"Avg",0.861111111111111,"rf",6
"n_Avg",0.861111111111111,"rf",6
"CS_Avg",0.861111111111111,"rf",6
"Reg_a",0.861111111111111,"rf",6
"Reg_s",0.885714285714286,"rf",6
"Batch",0.676056338028169,"svm",6
"ComBat",0.925373134328358,"svm",6
"Avg",0.873239436619718,"svm",6
"n_Avg",0.873239436619718,"svm",6
"CS_Avg",0.828571428571429,"svm",6
"Reg_a",0.873239436619718,"svm",6
"Reg_s",0.885714285714286,"svm",6
"Batch",0.892307692307692,"crossmod",6
"ComBat",0.828571428571429,"crossmod",6
"Avg",0.828571428571429,"crossmod",6
"n_Avg",0.873239436619718,"crossmod",6
"CS_Avg",0.861111111111111,"crossmod",6
"Reg_a",0.873239436619718,"crossmod",6
"Reg_s",0.885714285714286,"crossmod",6
"Batch",0.833333333333333,"lasso",7
"ComBat",0.805970149253731,"lasso",7
"Avg",0.705882352941176,"lasso",7
"n_Avg",0.774193548387097,"lasso",7
"CS_Avg",0.818181818181818,"lasso",7
"Reg_a",0.774193548387097,"lasso",7
"Reg_s",0.806451612903226,"lasso",7
"Batch",0.78125,"rf",7
"ComBat",0.72463768115942,"rf",7
"Avg",0.714285714285714,"rf",7
"n_Avg",0.72463768115942,"rf",7
"CS_Avg",0.72463768115942,"rf",7
"Reg_a",0.72463768115942,"rf",7
"Reg_s",0.793650793650794,"rf",7
"Batch",0.67741935483871,"svm",7
"ComBat",0.885245901639344,"svm",7
"Avg",0.793650793650794,"svm",7
"n_Avg",0.819672131147541,"svm",7
"CS_Avg",0.782608695652174,"svm",7
"Reg_a",0.819672131147541,"svm",7
"Reg_s",0.819672131147541,"svm",7
"Batch",0.78125,"crossmod",7
"ComBat",0.72463768115942,"crossmod",7
"Avg",0.793650793650794,"crossmod",7
"n_Avg",0.806451612903226,"crossmod",7
"CS_Avg",0.830769230769231,"crossmod",7
"Reg_a",0.857142857142857,"crossmod",7
"Reg_s",0.885245901639344,"crossmod",7
"Batch",0.942857142857143,"lasso",8
"ComBat",0.933333333333333,"lasso",8
"Avg",0.911764705882353,"lasso",8
"n_Avg",0.895522388059702,"lasso",8
"CS_Avg",0.904109589041096,"lasso",8
"Reg_a",0.895522388059702,"lasso",8
"Reg_s",0.941176470588235,"lasso",8
"Batch",0.904109589041096,"rf",8
"ComBat",0.904109589041096,"rf",8
"Avg",0.906666666666667,"rf",8
"n_Avg",0.891891891891892,"rf",8
"CS_Avg",0.918918918918919,"rf",8
"Reg_a",0.891891891891892,"rf",8
"Reg_s",0.918918918918919,"rf",8
"Batch",0.742857142857143,"svm",8
"ComBat",0.971428571428572,"svm",8
"Avg",0.944444444444444,"svm",8
"n_Avg",0.944444444444444,"svm",8
"CS_Avg",0.906666666666667,"svm",8
"Reg_a",0.944444444444444,"svm",8
"Reg_s",0.944444444444444,"svm",8
"Batch",0.904109589041096,"crossmod",8
"ComBat",0.904109589041096,"crossmod",8
"Avg",0.916666666666667,"crossmod",8
"n_Avg",0.929577464788732,"crossmod",8
"CS_Avg",0.916666666666667,"crossmod",8
"Reg_a",0.944444444444444,"crossmod",8
"Reg_s",0.944444444444444,"crossmod",8
"Batch",0.852459016393443,"lasso",9
"ComBat",0.742857142857143,"lasso",9
"Avg",0.75,"lasso",9
"n_Avg",0.741935483870968,"lasso",9
"CS_Avg",0.787878787878788,"lasso",9
"Reg_a",0.741935483870968,"lasso",9
"Reg_s",0.766666666666667,"lasso",9
"Batch",0.75,"rf",9
"ComBat",0.716417910447761,"rf",9
"Avg",0.705882352941177,"rf",9
"n_Avg",0.695652173913043,"rf",9
"CS_Avg",0.695652173913043,"rf",9
"Reg_a",0.695652173913043,"rf",9
"Reg_s",0.761904761904762,"rf",9
"Batch",0.633333333333333,"svm",9
"ComBat",0.866666666666667,"svm",9
"Avg",0.75,"svm",9
"n_Avg",0.786885245901639,"svm",9
"CS_Avg",0.764705882352941,"svm",9
"Reg_a",0.786885245901639,"svm",9
"Reg_s",0.786885245901639,"svm",9
"Batch",0.75,"crossmod",9
"ComBat",0.716417910447761,"crossmod",9
"Avg",0.761904761904762,"crossmod",9
"n_Avg",0.774193548387097,"crossmod",9
"CS_Avg",0.75,"crossmod",9
"Reg_a",0.786885245901639,"crossmod",9
"Reg_s",0.88135593220339,"crossmod",9
"Batch",0.938271604938272,"lasso",10
"ComBat",0.909090909090909,"lasso",10
"Avg",0.875,"lasso",10
"n_Avg",0.886075949367089,"lasso",10
"CS_Avg",0.930232558139535,"lasso",10
"Reg_a",0.886075949367089,"lasso",10
"Reg_s",0.886075949367089,"lasso",10
"Batch",0.91566265060241,"rf",10
"ComBat",0.904761904761905,"rf",10
"Avg",0.894117647058824,"rf",10
"n_Avg",0.904761904761905,"rf",10
"CS_Avg",0.904761904761905,"rf",10
"Reg_a",0.904761904761905,"rf",10
"Reg_s",0.904761904761905,"rf",10
"Batch",0.814814814814815,"svm",10
"ComBat",0.926829268292683,"svm",10
"Avg",0.904761904761905,"svm",10
"n_Avg",0.904761904761905,"svm",10
"CS_Avg",0.919540229885058,"svm",10
"Reg_a",0.904761904761905,"svm",10
"Reg_s",0.91566265060241,"svm",10
"Batch",0.91566265060241,"crossmod",10
"ComBat",0.904761904761905,"crossmod",10
"Avg",0.894117647058824,"crossmod",10
"n_Avg",0.904761904761905,"crossmod",10
"CS_Avg",0.894117647058824,"crossmod",10
"Reg_a",0.904761904761905,"crossmod",10
"Reg_s",0.91566265060241,"crossmod",10
"Batch",0.942857142857143,"lasso",11
"ComBat",0.909090909090909,"lasso",11
"Avg",0.876712328767123,"lasso",11
"n_Avg",0.861111111111111,"lasso",11
"CS_Avg",0.894736842105263,"lasso",11
"Reg_a",0.861111111111111,"lasso",11
"Reg_s",0.888888888888889,"lasso",11
"Batch",0.944444444444444,"rf",11
"ComBat",0.894736842105263,"rf",11
"Avg",0.894736842105263,"rf",11
"n_Avg",0.921052631578947,"rf",11
"CS_Avg",0.921052631578947,"rf",11
"Reg_a",0.921052631578947,"rf",11
"Reg_s",0.921052631578947,"rf",11
"Batch",0.810810810810811,"svm",11
"ComBat",0.931506849315069,"svm",11
"Avg",0.933333333333333,"svm",11
"n_Avg",0.933333333333333,"svm",11
"CS_Avg",0.909090909090909,"svm",11
"Reg_a",0.933333333333333,"svm",11
"Reg_s",0.918918918918919,"svm",11
"Batch",0.944444444444444,"crossmod",11
"ComBat",0.894736842105263,"crossmod",11
"Avg",0.906666666666667,"crossmod",11
"n_Avg",0.933333333333333,"crossmod",11
"CS_Avg",0.906666666666667,"crossmod",11
"Reg_a",0.933333333333333,"crossmod",11
"Reg_s",0.933333333333333,"crossmod",11
"Batch",0.916666666666667,"lasso",12
"ComBat",0.933333333333333,"lasso",12
"Avg",0.921052631578947,"lasso",12
"n_Avg",0.921052631578947,"lasso",12
"CS_Avg",0.911392405063291,"lasso",12
"Reg_a",0.921052631578947,"lasso",12
"Reg_s",0.945945945945946,"lasso",12
"Batch",0.96,"rf",12
"ComBat",0.9,"rf",12
"Avg",0.911392405063291,"rf",12
"n_Avg",0.911392405063291,"rf",12
"CS_Avg",0.911392405063291,"rf",12
"Reg_a",0.911392405063291,"rf",12
"Reg_s",0.911392405063291,"rf",12
"Batch",0.810126582278481,"svm",12
"ComBat",0.973684210526316,"svm",12
"Avg",0.911392405063291,"svm",12
"n_Avg",0.925,"svm",12
"CS_Avg",0.888888888888889,"svm",12
"Reg_a",0.925,"svm",12
"Reg_s",0.925,"svm",12
"Batch",0.96,"crossmod",12
"ComBat",0.9,"crossmod",12
"Avg",0.911392405063291,"crossmod",12
"n_Avg",0.911392405063291,"crossmod",12
"CS_Avg",0.911392405063291,"crossmod",12
"Reg_a",0.925,"crossmod",12
