"variable","value","L1","iteration"
"Batch",0.948845631507469,"lasso",1
"ComBat",0.930737890448167,"lasso",1
"Avg",0.951109099139882,"lasso",1
"n_Avg",0.955183340878225,"lasso",1
"CS_Avg",0.961068356722499,"lasso",1
"Reg_a",0.95427795382526,"lasso",1
"Reg_s",0.961068356722499,"lasso",1
"Batch",0.959710276143051,"rf",1
"ComBat",0.952919873245813,"rf",1
"Avg",0.948845631507469,"rf",1
"n_Avg",0.95246717971933,"rf",1
"CS_Avg",0.956541421457673,"rf",1
"Reg_a",0.95246717971933,"rf",1
"Reg_s",0.956994114984156,"rf",1
"Batch",0.939791760977818,"svm",1
"ComBat",0.928927116342236,"svm",1
"Avg",0.951561792666365,"svm",1
"n_Avg",0.948845631507469,"svm",1
"CS_Avg",0.935717519239475,"svm",1
"Reg_a",0.949751018560434,"svm",1
"Reg_s",0.948845631507469,"svm",1
"Batch",0.959710276143051,"crossmod",1
"ComBat",0.952919873245813,"crossmod",1
"Avg",0.95608872793119,"crossmod",1
"n_Avg",0.959710276143051,"crossmod",1
"CS_Avg",0.955636034404708,"crossmod",1
"Reg_a",0.951109099139882,"crossmod",1
"Reg_s",0.950656405613399,"crossmod",1
"Batch",0.929347826086957,"lasso",2
"ComBat",0.917119565217392,"lasso",2
"Avg",0.95018115942029,"lasso",2
"n_Avg",0.952898550724638,"lasso",2
"CS_Avg",0.953804347826087,"lasso",2
"Reg_a",0.952898550724638,"lasso",2
"Reg_s",0.951992753623189,"lasso",2
"Batch",0.949275362318841,"rf",2
"ComBat",0.948369565217391,"rf",2
"Avg",0.94338768115942,"rf",2
"n_Avg",0.946105072463768,"rf",2
"CS_Avg",0.946557971014493,"rf",2
"Reg_a",0.946105072463768,"rf",2
"Reg_s",0.946557971014493,"rf",2
"Batch",0.936141304347826,"svm",2
"ComBat",0.890398550724638,"svm",2
"Avg",0.937952898550725,"svm",2
"n_Avg",0.936141304347826,"svm",2
"CS_Avg",0.927536231884058,"svm",2
"Reg_a",0.936141304347826,"svm",2
"Reg_s",0.933876811594203,"svm",2
"Batch",0.949275362318841,"crossmod",2
"ComBat",0.948369565217391,"crossmod",2
"Avg",0.941123188405797,"crossmod",2
"n_Avg",0.947463768115942,"crossmod",2
"CS_Avg",0.943387681159421,"crossmod",2
"Reg_a",0.933423913043478,"crossmod",2
"Reg_s",0.935235507246377,"crossmod",2
"Batch",0.963768115942029,"lasso",3
"ComBat",0.937952898550725,"lasso",3
"Avg",0.964221014492754,"lasso",3
"n_Avg",0.967844202898551,"lasso",3
"CS_Avg",0.967391304347826,"lasso",3
"Reg_a",0.967844202898551,"lasso",3
"Reg_s",0.966485507246377,"lasso",3
"Batch",0.960597826086957,"rf",3
"ComBat",0.951992753623188,"rf",3
"Avg",0.953804347826087,"rf",3
"n_Avg",0.959692028985507,"rf",3
"CS_Avg",0.96286231884058,"rf",3
"Reg_a",0.958786231884058,"rf",3
"Reg_s",0.959239130434783,"rf",3
"Batch",0.950634057971015,"svm",3
"ComBat",0.920742753623188,"svm",3
"Avg",0.957427536231884,"svm",3
"n_Avg",0.953804347826087,"svm",3
"CS_Avg",0.940217391304348,"svm",3
"Reg_a",0.953804347826087,"svm",3
"Reg_s",0.951539855072464,"svm",3
"Batch",0.960597826086957,"crossmod",3
"ComBat",0.951992753623188,"crossmod",3
"Avg",0.961050724637681,"crossmod",3
"n_Avg",0.96286231884058,"crossmod",3
"CS_Avg",0.959692028985507,"crossmod",3
"Reg_a",0.958333333333333,"crossmod",3
"Reg_s",0.953351449275362,"crossmod",3
"Batch",0.910204081632653,"lasso",4
"ComBat",0.897505668934241,"lasso",4
"Avg",0.928344671201814,"lasso",4
"n_Avg",0.931972789115646,"lasso",4
"CS_Avg",0.941043083900227,"lasso",4
"Reg_a",0.931972789115646,"lasso",4
"Reg_s",0.940136054421769,"lasso",4
"Batch",0.914739229024944,"rf",4
"ComBat",0.929705215419501,"rf",4
"Avg",0.909750566893424,"rf",4
"n_Avg",0.913378684807256,"rf",4
"CS_Avg",0.918367346938775,"rf",4
"Reg_a",0.913378684807256,"rf",4
"Reg_s",0.914285714285714,"rf",4
"Batch",0.909297052154195,"svm",4
"ComBat",0.868934240362812,"svm",4
"Avg",0.912018140589569,"svm",4
